,id,x0,x1,x2,x3,x4,intrusion,mass,penalized_mass
29,30,-4.4028958119452,-2.149961339309812,2.6633926667273045,3.9909279346466064,2.39078632555902,46.53689,3.719186496000004,3.719186496000004
30,31,-0.1531716436147689,0.7733788806945086,-4.29782846942544,-4.7595928981900215,2.5533658266067505,50.48863,3.357336384000001,4.357246
31,32,1.8084743712097409,-4.786481447517872,0.7363247871398926,0.897165946662426,-1.849225386977196,49.12302,3.4735495680000006,3.4735495680000006
32,33,1.577991126105189,3.3272143453359604,3.519561281427741,2.512770276516676,1.348935533314943,42.6573,4.142294208000011,4.142294208000011
33,34,-0.2249634824693203,-2.3599233385175467,-1.5146448370069263,-1.8549236841499803,-2.9887068830430508,52.13062,3.225175488000012,4.685644000000002
34,35,-4.633684270083904,0.9638075437396764,0.5051520932465792,1.8968059308826923,-1.9108908157795668,49.04605,3.474195840000013,3.474195840000013
35,36,3.5633134562522173,-4.449566323310137,-4.382512094452977,-3.735535871237517,3.7063017953187214,50.29727,3.3826481280000014,4.318973999999999
36,37,4.459399729967117,1.5568563900887966,-0.4380342457443476,-4.045596430078149,4.442674545571208,45.08971,3.8696520960000007,3.8696520960000007
37,38,-3.732724552974105,-3.071254873648286,4.684004867449403,0.3416287805885076,-1.237971382215619,49.03827,3.4812167040000066,3.4812167040000066
38,39,-1.7510668281465769,4.154405752196908,-3.662400795146823,-0.9100915212184192,-3.900274969637394,50.63665,3.349320192000002,4.386850000000001
39,40,0.0567802600562572,-0.1218542456626892,1.293680248782039,4.70271903090179,0.5399321392178535,44.84637,3.891079296000008,3.891079296000008
40,41,0.7609872240573168,0.0570359267294406,-2.8662671241909266,0.6807603035122156,-3.6780829168856144,50.00811,3.3935518080000087,4.261142000000001
41,42,-2.455579899251461,-4.069985942915082,2.0996033493429422,-4.932052632793784,1.8801924400031569,51.57467,3.2884790400000004,4.574454
42,43,-3.027630653232336,3.006073059514165,-1.233981354162097,3.815950723364949,2.980344081297517,45.23638,3.850880832000012,3.850880832000012
43,44,3.75583085231483,-1.4722231402993202,3.8782778661698094,-0.5712768714874983,-1.3380932714790106,45.79058,3.795228864000008,3.795228864000008
44,45,2.8600586764514446,4.512321092188358,0.9495772328227758,-2.1362151205539703,-0.5119790975004435,45.21981,3.856626432000007,3.856626432000007
45,46,-3.9282953087240458,-1.0460231732577083,-3.9283070620149374,3.4961290657520294,3.8699187245219946,48.31274,3.5451388800000068,3.5451388800000068
46,47,-0.9297918435186148,2.422276316210628,3.07502587325871,-2.75188360363245,1.2292640656232834,46.27559,3.743060544000004,3.743060544000004
47,48,2.281901836395264,-3.4091785363852978,-1.9689696747809649,1.6158127412199974,-4.431564062833786,50.52906,3.3561233280000047,4.365332
48,49,1.9268931541591885,1.9868109095841648,2.28731207549572,-1.216077096760273,3.377238754183054,44.13634,3.972765312000013,3.972765312000013
49,50,-1.1309442669153214,-3.57788484543562,-2.7468176372349262,4.377205185592175,-2.2069896571338177,50.16165,3.3831889920000053,4.29185
50,51,-4.362604413181543,4.975214172154665,4.237286765128374,-4.374536573886871,-2.659649206325412,48.66206,3.517159104000009,3.517159104000009
51,52,2.579510500654578,-0.8632406312972307,-0.6504536792635918,0.0322216749191284,1.645039739087224,46.38043,3.730022784000004,3.730022784000004
52,53,4.183433521538973,2.506558550521732,-4.204306975007057,2.222160520032048,0.2061385940760374,45.52936,3.823803072000004,3.823803072000004
53,54,-2.7635735739022493,-1.6183843277394772,0.9178085438907146,-3.4297155123204,-4.191338689997792,53.60718,3.1326393600000086,4.980956
54,55,-2.104850513860584,0.5340055748820305,-2.395937424153089,2.8220355603843927,-0.9041832014918328,48.51081,3.523006656000013,3.523006656000013
55,56,0.9481137618422508,-3.942783800885081,2.5600673630833626,-1.526128938421607,4.733743630349636,46.4421,3.731315328000001,3.731315328000001
56,57,0.4020161833614111,4.004546767100692,-1.6393598169088364,-3.05167225189507,-1.6732591576874256,48.48985,3.526946496000008,3.526946496000008
57,58,-1.5596681274473667,-0.6153819896280766,3.326434474438429,1.2964898627251389,2.690348234027624,45.38061,3.833490240000001,3.833490240000001
58,59,-3.3081739395856857,1.680508404970169,-4.961079489439726,-2.4515013489872217,2.2153541538864374,51.01233,3.3166851840000096,4.461986
59,60,4.73017037846148,-2.5881412532180548,0.1512560620903968,3.2003722991794348,-3.3880828972905874,46.69304,3.702478464,3.702478464
60,61,3.125952295958996,0.7986512128263712,4.720581248402596,4.13543226197362,-4.761694828048348,44.29594,3.957939072000011,3.957939072000011
61,62,-4.907518876716495,-4.891175851225853,-0.1573792286217212,-0.2713236026465893,0.9345377143472432,52.46394,3.210069312000005,4.752307999999999
62,63,-0.5854656267911196,3.5136948339641094,1.8041362054646013,0.976658295840025,4.200045317411423,43.51419,4.039588800000008,4.039588800000008
63,64,1.3811108656227589,-1.9030168745666745,-3.2397830113768578,-4.616621602326632,-0.2172485738992691,52.0414,3.240191808000004,4.6678000000000015
64,65,1.2792253773659468,4.103710697963834,1.5407745447009802,1.378156328573823,-3.0642732698470354,45.36737,3.8377843200000097,3.8377843200000097
65,66,-0.5115317367017269,-0.0114161893725395,-3.581269448623061,-2.9846572037786245,1.2684137653559446,50.38458,3.360076992000013,4.336436000000001
66,67,-4.932459555566311,1.4281128533184528,4.434627192094922,3.265796946361661,3.596392832696438,44.36951,3.948156864000005,3.948156864000005
67,68,3.2767547387629747,-3.038865895941853,-0.5214586574584246,-2.371430052444339,-1.9573936983942983,49.77808,3.412264320000011,3.412264320000011
68,69,4.8027148842811584,1.0925560723990202,-4.623855808749795,-0.1766078919172287,-1.1428667418658731,47.6874,3.609444672,3.609444672
69,70,-3.4113725181669,-4.481950905174017,0.4103549662977457,4.205736890435219,4.503677133470774,47.10494,3.6645022080000063,3.6645022080000063
70,71,-1.4077421370893717,3.3779139444231987,-1.2759004067629576,-4.544707797467709,0.5912308115512133,49.09848,3.470720832000007,3.470720832000007
71,72,0.3781227581202984,-2.4703562539070845,3.611768512055278,1.0729879513382912,-3.795180870220065,48.14629,3.5595642240000003,3.5595642240000003
72,73,1.0792883951216936,2.396071618422866,-2.032477268949151,4.471623953431845,1.985287731513381,44.29626,3.952791360000013,3.952791360000013
73,74,-2.1104327961802483,-3.284015748649836,2.845402145758271,-1.146069411188364,-3.626766363158822,51.19335,3.295214784000009,4.498190000000001
74,75,-2.709339018911124,4.407915323972702,-3.8670828472822905,0.1032094098627567,-1.2771014124155045,49.1731,3.4671283200000125,3.4671283200000125
75,76,4.100987492129207,-0.9990620519965888,1.1769078951328993,-4.2791329883039,3.075440376996994,46.30344,3.744366912000002,3.744366912000002
76,77,2.575323563069105,3.110483819618821,3.951332261785865,-3.3489539567381144,3.823419418185949,43.48449,4.048339392000014,4.048339392000014
77,78,-4.230110729113221,-1.519179865717888,-1.0145335551351309,2.2882706578820944,-0.6218725629150867,49.96282,3.391312320000006,3.391312320000006
78,79,-1.2145174201577902,0.0832451693713665,2.023949669674039,-1.4610176254063845,-4.512098943814635,49.98119,3.392046720000014,3.392046720000014
79,80,1.980076879262924,-4.195143589749932,-3.0883048195391893,2.901793522760272,1.1536917183548212,48.17737,3.5576098560000102,3.5576098560000102
80,81,2.248246381059289,0.5859261006116867,2.808602824807167,-4.851987706497312,-2.287515001371503,48.34095,3.546859968000013,3.546859968000013
81,82,-0.7876279205083847,-4.051996385678649,-2.313517350703478,0.7461750041693449,3.301675943657756,49.01617,3.4773701760000137,3.4773701760000137
82,83,-4.041260723024607,2.636527558788657,0.666684377938509,-0.5042482260614634,1.598530896008015,47.40595,3.6269078400000128,3.6269078400000128
83,84,2.922836383804679,-1.6495478339493277,-4.289325140416622,3.8976248260587454,-2.769552208483219,48.50285,3.529960128000012,3.529960128000012
84,85,3.8968664593994617,4.845249708741903,-0.8900534361600876,3.592446390539408,-4.130337294191122,44.58724,3.927493440000013,3.927493440000013
85,86,-3.0623381305485964,-0.8320719841867685,4.1440811567008495,-2.0643100701272488,0.3012444265186786,48.2506,3.5461411200000126,3.5461411200000126
86,87,-2.3914080392569304,1.9348953757435083,-2.509512137621641,1.6861226223409176,4.838829385116696,46.0565,3.765265344000013,3.765265344000013
87,88,0.6493396684527397,-3.4686678647994995,2.3782331123948097,-2.657156679779291,-0.8528761845082045,49.45749,3.440829888000013,3.440829888000013
88,89,0.1001995708793401,3.541125003248453,-3.305645063519478,-1.7595113441348076,2.741656443104148,47.03071,3.668448960000001,3.668448960000001
89,90,-1.8444044329226017,-2.0269541908055544,1.572310756891966,2.583770342171192,-1.5681555215269327,48.13273,3.5560753920000074,3.5560753920000074
90,91,-3.6100000888109207,0.9042824525386096,-0.0941058807075023,-3.665539398789406,-3.2929877936840057,52.67756,3.18995884800001,4.795032000000001
91,92,4.445443609729409,-4.936911500990391,4.949808605015278,1.9912194460630417,2.276347205042839,44.0596,3.9884780160000095,3.9884780160000095
92,93,3.471098206937313,1.5748817101120949,0.2222587913274765,0.4213966894894838,0.8246382884681225,44.85348,3.892935168000003,3.892935168000003
93,94,-4.589218897745013,-2.542400462552905,-4.743530619889498,-3.980478746816516,-4.808188173919916,63.22205,2.7188438400000123,6.903929999999999
94,95,-0.2403101790696382,3.977121589705348,3.2531374879181385,4.768821531906724,-0.2928244974464178,42.9552,4.106847744000011,4.106847744000011
95,96,1.699401307851076,-0.4914402775466442,-1.8591932579874992,-0.8293435629457235,4.11951401270926,46.42128,3.725521344000005,3.725521344000005
96,97,1.783553957939148,1.3746880553662777,-4.036898212507367,-2.6414810586720705,-3.932315530255437,51.34683,3.289574592000008,4.528886
97,98,-0.0023489352315664,-2.908613020554185,1.0753804165869951,1.745744151994586,0.415112329646945,47.41567,3.625573824,3.625573824
98,99,-4.504761034622788,4.323799619451165,-1.9408298935741184,-2.002323502674699,4.640125147998333,47.41094,3.6338112000000033,3.6338112000000033
99,100,3.709364663809538,-0.3107745945453644,3.025021320208907,3.61048704944551,-0.9672823175787926,43.86401,4.00320748800001,4.00320748800001
100,101,4.683252302929759,3.1944460421800613,2.1275801490992308,3.920553717762232,-2.1718144230544567,42.9052,4.119294528,4.119294528
101,102,-3.525999989360571,-2.2076190169900656,-2.916395990177989,-0.4471402429044246,3.499085698276758,50.26083,3.369682944000002,4.311686
102,103,-1.6062906011939049,1.1044770386070013,3.7695433292537928,0.8009178005158901,1.4835211355239153,45.22129,3.8513750400000073,3.8513750400000073
103,104,0.184504808858037,-4.57069979980588,-1.1083602253347635,-4.831424001604319,-2.9664320778101683,55.27904,3.037288320000012,5.315328000000001
104,105,0.8871474675834179,4.664587266743183,4.53638250939548,-0.7278319820761681,0.9390448685735464,43.40683,4.056452352000001,4.056452352000001
105,106,-2.307408833876252,-1.1787533294409511,-0.3512628655880689,4.904512204229832,-4.609484383836389,49.29005,3.4584883200000083,3.4584883200000083
106,107,-2.824225192889571,2.3011046927422285,1.3609275314956903,-3.8471531122922897,-0.4066916555166244,49.14265,3.4639470720000123,3.4639470720000123
107,108,3.981170803308487,-3.2684708945453167,-3.673297250643373,0.5205432325601578,3.921491503715515,46.98506,3.6755182080000086,3.6755182080000086
108,109,3.006988139823079,0.2197159267961979,-1.447579013183713,2.085477756336332,2.938536759465933,44.72748,3.905416512000007,3.905416512000007
109,110,-3.803300373256208,-4.252192424610257,3.508520843461156,-3.5273351799696684,-1.4531462080776691,52.6728,3.199932864000013,4.794079999999999
110,111,-0.7031709514558315,2.817190857604146,-4.530259361490607,2.724339747801423,-3.4903968032449484,49.19261,3.474045504000004,3.474045504000004
111,112,2.486511943861842,-1.3028674200177193,0.5917610879987478,-1.6628878470510244,2.160645881667733,46.60532,3.709720512000012,3.709720512000012
112,113,2.0546153374016285,2.6856798958033323,-0.3051545098423958,1.129939490929246,-0.6383720505982637,45.48997,3.824352576000001,3.824352576000001
113,114,-0.986170368269086,-1.777969654649496,4.807200375944376,-4.521936541423202,4.936072109267116,46.5988,3.717672768000002,3.717672768000002
114,115,-4.15587748400867,0.3615647181868553,-3.172687981277704,4.226142959669232,0.0862062349915504,48.88834,3.496839552000002,3.496839552000002
115,116,2.8033654019236565,-3.750806925818324,1.7930868268013,-0.1220215391367673,-4.228266663849354,49.29133,3.460117824000006,3.460117824000006
116,117,4.329487094655633,2.1177529264241457,3.3936525508761406,-2.3119566589593887,-2.63248672708869,45.57786,3.8230462080000014,3.8230462080000014
117,118,-2.634648010134697,-3.7283533439040175,-1.6502473317086697,3.2813256233930588,1.7747375555336475,48.96522,3.4837689600000084,3.4837689600000084
118,119,-1.882238332182169,4.832718390971422,0.0036617182195186,-2.966763488948345,3.165144519880414,46.22165,3.747710592000006,3.747710592000006
119,120,1.153674265369773,-0.7402713317424059,-4.874318242073059,1.4399947598576546,-2.4630350153893232,50.26049,3.374612928000009,4.311618000000001
120,121,0.6066238507628441,0.6482208613306284,0.8090650662779808,3.040154781192541,4.256505956873298,43.70249,4.015899648000004,4.015899648000004
121,122,-1.333049638196826,-4.760271981358528,-4.078656639903784,-1.3666010834276676,-0.1168487314134836,53.95838,3.108006720000001,5.051195999999999
122,123,-3.183176564052701,3.636702280491592,2.588054295629263,2.3850523866713047,-4.944493472576141,47.42519,3.6323493120000014,3.6323493120000014
123,124,4.877102244645357,-2.0455508027225733,-2.4460943043231964,-3.208227511495352,0.6491965800523758,48.60497,3.517622208000004,3.517622208000004
124,125,3.3512946870177984,3.8449232932180166,-2.718687988817692,-4.143293583765626,2.4909297935664654,46.39797,3.733566912000011,3.733566912000011
125,126,-4.704111013561487,-0.4362224973738193,2.2373355366289616,0.2048685308545828,-3.195518795400858,50.44741,3.356913024000013,4.349001999999999
126,127,-0.4372970014810562,1.87244713306427,-0.7590358890593052,-1.0467753279954195,-1.7834247555583715,48.54692,3.518463744,3.518463744
127,128,1.5072687063366177,-2.7605439629405737,4.363060742616653,4.605098320171237,2.6436533872038126,43.39034,4.059008064000002,4.059008064000002
128,129,1.5439264569431543,3.044568290933966,-2.552348216995597,-0.0173673965036869,-2.0004897750914097,47.6068,3.612309696000002,3.612309696000002
129,130,-0.3957469016313553,-1.4337377436459064,2.4036753829568624,4.350288417190313,3.642082642763853,44.02792,3.9815953920000062,3.9815953920000062
130,131,-4.745571110397577,0.0173486024141311,-0.9228961635380984,-4.401326831430197,1.302068466320634,52.08662,3.2335061760000032,4.676844000000001
131,132,3.3147078659385443,-4.109720652922988,4.199200542643666,1.2309768237173555,-3.1005217041820288,46.96819,3.6778164480000126,3.6778164480000126
132,133,4.913766551762819,2.4619823787361383,0.6433735881000757,1.5508042927831411,-3.750844979658723,45.15211,3.862904256000013,3.862904256000013
133,134,-3.141638981178403,-3.369462639093399,-4.244348043575883,-2.836382770910859,0.5491840746253729,55.06345,3.0480762240000097,5.272210000000001
134,135,-1.3745174836367369,4.473807122558355,2.75622527115047,3.415223015472293,4.46882076561451,42.12872,4.205070720000009,4.205070720000009
135,136,0.5700483545660973,-1.084489757195115,-2.277923254296184,-2.19754938967526,-1.110299527645111,50.45163,3.34799136000001,4.349846000000001
136,137,1.1170910205692053,1.0022073704749346,3.21022273041308,-3.1761259492486715,3.1089243479073048,45.34841,3.838852224000002,3.838852224000002
137,138,-1.9236948527395723,-4.41113818436861,-1.833677077665925,2.436648840084672,-1.312874462455511,51.02146,3.307188096000002,4.463811999999999
138,139,-2.5930991023778915,3.287546131759882,0.1894947420805692,-1.3113925885409117,-3.670340208336711,49.51872,3.434495040000013,3.434495040000013
139,140,4.366143653169274,-2.3995244968682528,-4.6884851437062025,3.07579685933888,2.0311506558209658,46.59315,3.714557184000003,3.714557184000003
140,141,2.766788713634014,4.194054631516337,-0.1174905803054571,4.63097058236599,1.118968008086085,42.54889,4.155549696000002,4.155549696000002
141,142,-4.197346521541476,-0.0822336785495281,4.994864379987121,-1.0013354569673538,-4.4799688924103975,49.88422,3.405628800000005,3.405628800000005
142,143,-0.9446292091161012,1.5184758976101875,-3.3579487074166536,0.2467154338955879,-0.577097125351429,49.03434,3.476974464000013,3.476974464000013
143,144,2.091283220797777,-3.109702421352268,1.6078261751681566,-4.120942763984203,3.7812376394867897,47.57898,3.622306176000012,3.622306176000012
144,145,2.449925718829036,1.6407925076782703,-1.3185087777674198,3.711518980562687,-2.8044276125729084,46.01046,3.770464896000012,3.770464896000012
145,146,-0.7446304522454739,-2.6278473157435656,3.637591004371643,-1.8817251548171043,1.631117220968008,47.58399,3.612147264000012,3.612147264000012
146,147,-3.761749677360058,4.043013351038098,-4.656926281750202,1.8699020892381668,3.345992723479867,47.2835,3.6478183680000025,3.6478183680000025
147,148,3.043646486476064,-0.5768680199980736,0.4650940932333469,-2.5368180125951767,-2.329542702063918,48.45115,3.527948736,3.527948736
148,149,3.9445970952510834,3.475209437310696,4.411546494811773,-4.716992331668735,-0.8192405197769403,44.99923,3.88346918400001,3.88346918400001
149,150,-2.865691250190139,-1.941512105986476,-0.4760989546775818,0.9348455537110568,4.802600061520934,47.36692,3.631139712000006,3.631139712000006
150,151,-2.265869462862611,0.8383859228342772,1.4881668612360954,-0.3167911525815725,0.2581292390823364,47.53452,3.6116064000000088,3.6116064000000088
151,152,0.9238135628402232,-4.851488526910543,-3.546057995408773,4.031335199251771,-4.084628447890282,51.52318,3.2863518720000067,4.5641560000000005
152,153,0.2211595792323351,4.935593605041504,1.98141997680068,0.55619309656322,2.321141753345728,43.47951,4.044190464000009,4.044190464000009
153,154,-1.5647434815764427,-0.90288951061666,-3.0625562369823456,-3.791930871084333,-3.3351886086165905,55.09653,3.064723776000005,5.2788260000000005
154,155,-3.5674582980573177,2.025258457288146,3.918183110654354,4.95609856210649,-1.6028601955622437,45.1747,3.8590214400000127,3.8590214400000127
155,156,4.646667269989848,-3.5395043529570103,-0.9597205184400082,-0.6957369390875101,2.7737673837691545,46.65328,3.7076607360000127,3.7076607360000127
156,157,3.746031951159239,0.4955774359405041,-3.8900896348059177,-1.6405638121068478,4.075959278270602,46.4266,3.731914944000006,3.731914944000006
157,158,-4.463220471516252,-3.9811836276203394,1.2221889197826383,2.7661539055407047,-0.2469806093722582,49.87142,3.4083469440000096,3.4083469440000096
158,159,-0.0438185688108205,2.546159708872437,-2.0851588621735573,-3.48186606541276,-4.77468516677618,51.57454,3.272859648000004,4.574428000000001
159,160,1.746976673603058,-1.5787161141633987,2.8806922771036625,2.1113756857812405,0.7888461276888847,45.06663,3.8685219840000062,3.8685219840000062
160,161,1.6628252156078815,0.3051484748721123,0.0583984423428773,3.7757914140820494,-1.0129923559725285,45.5428,3.8184134400000014,3.8184134400000014
161,162,-0.2817786205559969,-4.318098453804851,-4.907391043379903,-0.6065152212977409,4.683241527527571,50.26341,3.376921536000013,4.312201999999999
162,163,-4.547677142545581,2.9026042949408293,3.419477483257652,0.6427564471960068,0.4513428453356027,46.37079,3.7354400640000063,3.7354400640000063
163,164,3.507766686379909,-1.3687544129788876,-1.6928533371537924,-4.974901154637337,-3.965952387079597,51.9883,3.2445480960000133,4.65718
164,165,4.408859768882394,4.579149950295687,-3.137474162504077,-2.789849443361163,-2.924403185024857,47.60646,3.617407296000005,3.617407296000005
165,166,-3.651457205414772,-1.11285206861794,1.7404815834015608,1.572925942018628,1.4392031636089089,47.56508,3.6110154240000094,3.6110154240000094
166,167,-1.802856121212244,2.215686487033963,-0.2597971353679895,-2.1763361152261496,3.4664981812238693,46.93294,3.673866240000004,3.673866240000004
167,168,0.1368555333465337,-3.2025886699557304,4.784117275848985,3.460852736607194,-2.136937826871872,46.29906,3.742946496000002,3.742946496000002
168,169,0.6860045716166496,3.265249263495207,-0.704220486804843,1.937232268974185,3.957282472401858,43.80369,4.006433664000012,4.006433664000012
169,170,-2.3498698603361845,-2.297958144918084,4.329914031550288,-3.699954198673368,-0.4401934705674648,49.77397,3.418930944000004,3.418930944000004
170,171,-3.1038053799420595,1.175299221649766,-2.6929417345672846,2.5504308100789785,-4.655327079817653,51.05382,3.320941248000003,4.470284000000001
171,172,3.860291559249162,-4.661058112978935,2.1948034409433603,-1.8123421911150217,0.9825984109193088,47.45213,3.63589689600001,3.63589689600001
172,173,2.959493538364768,1.3038800656795502,2.623342024162412,-0.8723927102982998,2.128536133095622,44.21148,3.963290688000012,3.963290688000012
173,174,-3.9997112192213535,-2.8182786609977484,-2.498778225854039,4.745262507349253,-3.455693321302533,51.80364,3.264746688000004,4.620248000000002
174,175,-0.8290886133909225,4.2529726680368185,0.8543485309928656,-4.005132112652063,-1.41094658523798,48.10944,3.562365312000007,3.562365312000007
175,176,2.211658963933587,-0.2204210497438907,-4.101661061868072,0.3771721385419369,2.8937434032559395,47.08576,3.661651008000005,3.661651008000005
176,177,2.0167435705661774,3.759485939517617,3.824665118008852,-2.4943690933287144,-4.260835070163012,46.42278,3.7344551040000007,3.7344551040000007
177,178,-1.172977453097701,-0.3703212738037109,-1.1412006244063375,3.162349220365286,0.12106379494071,47.26693,3.637395072000005,3.637395072000005
178,179,-4.271580958738923,1.7870289646089077,2.153019979596138,-3.0868913792073727,4.978120038285852,46.93263,3.678898176000006,3.678898176000006
179,180,2.538745682686568,-2.6946617010980844,-2.9592344351112843,1.2563497759401798,-0.6827091332525015,48.77696,3.501726336000002,3.501726336000002
180,181,4.1376428585499525,0.7336534466594458,-1.905238162726164,0.9414008911699056,-2.4267853889614344,46.95919,3.675483648000008,3.675483648000008
181,182,-2.6677913032472134,-4.826177973300219,2.9726413264870644,-4.656723672524095,3.131488626822829,50.85913,3.350308608000008,4.431346
182,183,-2.151890508830548,3.722115680575371,-3.9919187873601913,4.092526538297534,1.7290465533733368,46.13083,3.758394816000002,3.758394816000002
183,184,1.0427039582282305,-2.111437832936645,1.0520720295608044,-0.3093083668500185,-2.589389458298683,48.90078,3.4855764480000024,3.4855764480000024
184,185,0.341548454016447,2.046944973990321,-4.475216250866652,-4.331935858353972,0.6913771666586399,50.40722,3.364103232000009,4.340964
185,186,-1.449208790436387,-3.638018947094679,0.5589945986866951,0.069901430979371,-4.989267718046904,52.52381,3.203385408000012,4.764281999999999
186,187,-3.369833743199706,4.7618914023041725,-1.4220605045557022,-1.180514646694064,-0.1489775907248258,48.22374,3.552788736000012,3.552788736000012
187,188,4.839380383491516,-0.6499178241938353,3.465608488768339,4.417612301185727,4.291228475049138,41.26364,4.318441344000002,4.318441344000002
188,189,3.240169109776616,2.756483079865575,1.3964453525841236,2.8575599938631058,2.597791654989124,42.45025,4.1665726080000045,4.1665726080000045
189,190,-4.9739184603095055,-1.8683088198304176,-3.725598566234112,-1.4856835454702375,-1.7398521024733782,56.2377,3.0156468480000003,5.507060000000001
190,191,-0.4699804447591305,0.4323869384825229,4.581435844302177,2.2647229209542274,-3.159746937453747,45.99899,3.769148160000013,3.769148160000013
191,192,1.3158843200653791,-3.8411652017384768,-0.3746499307453632,-3.391997776925564,2.45744701474905,49.43326,3.445870464000009,3.445870464000009
192,193,1.339635867625475,2.3408492002636194,4.847248243167996,0.1460770051926374,4.573493069037795,42.32353,4.1838024960000055,4.1838024960000055
193,194,-0.6220482755452394,-3.228793442249298,-0.0307123083621263,-4.241110058501363,-1.059332052245736,52.32763,3.214857600000009,4.725046000000001
194,195,-4.870856953784823,4.6261111460626125,1.6750660445541143,4.506843229755759,-4.04167927801609,46.85445,3.6934064640000015,3.6934064640000015
195,196,3.167487494647503,-1.2172577623277905,-3.368853246793151,-1.1059291753917933,0.3706578910350799,48.58283,3.518472384000007,3.518472384000007
196,197,4.688707897439599,2.855647644028068,-1.7665990721434357,-1.4257603697478771,1.4903601072728634,45.14419,3.8639099520000055,3.8639099520000055
197,198,-3.344763144850731,-1.2643435783684254,3.199195144698024,2.941895443946123,-2.819452900439501,48.14746,3.555900864000012,3.555900864000012
