id,x0,x1,x2,x3,x4,Intrusion,Mass,Penalized Mass
32,0.9373884,0.23640939,-1.62834103,-4.84854865,0.47426097,49.88995,3.4029141120000133,3.4029141120000133
33,0.54917938,4.11519588,2.75997278,0.21754656,0.10921936,44.36611,3.946366656000011,3.946366656000011
34,-1.24611066,2.24540727,-2.38641383,3.58108127,-1.48225969,47.28979,3.6422663040000107,3.6422663040000107
35,-2.80706825,-4.0587312,-0.52092846,2.19670275,3.36977574,48.42522,3.5328856320000073,3.5328856320000073
36,-2.70970008,1.90906663,4.54935213,0.97070539,-3.154085,46.88751,3.679143552000011,3.679143552000011
37,3.38285367,1.34352281,4.77300499,3.92085273,4.87994752,40.63929,4.402086912000003,4.402086912000003
38,1.74902753,0.50606701,-1.15234646,1.60587737,2.11156448,45.51904,3.819752640000007,3.819752640000007
39,-2.791696,0.68025246,-0.29759371,-2.83628529,-1.52628003,50.79766,3.318986880000013,4.419052000000001
40,4.21159684,-3.70000456,1.33193732,-2.95549302,-4.61322469,50.42555,3.3641913600000044,4.3446299999999995
41,4.39230924,1.2068955,-1.02569993,1.39079946,2.74988206,43.98981,3.9879734400000006,3.9879734400000006
42,-2.27276703,-2.05448408,-3.43147617,-2.91700234,-0.04443126,53.48042,3.148409088000001,4.955604000000001
43,4.35664099,-3.43959119,-0.08063045,3.39695318,-3.86592902,47.47666,3.6273934080000014,3.6273934080000014
44,3.28060509,-3.70812859,-2.34766796,3.10768854,3.96982634,45.78254,3.797380224000002,3.797380224000002
45,-1.8669762,4.45731698,4.59092405,-0.0786149,1.19349361,44.16758,3.969914112000011,3.969914112000011
46,-0.99108901,-2.48886025,2.07990965,-1.04718464,-0.99345626,49.18925,3.462882624000005,3.462882624000005
47,1.01783353,-2.9671229,3.17894904,2.50359309,4.66996169,44.12235,3.9745399680000126,3.9745399680000126
48,0.90735638,3.8504747,0.96352123,-0.92810777,2.52600401,44.53581,3.927711168000003,3.927711168000003
49,4.9035821,4.9248997,0.68719867,1.95345799,2.48589443,41.73571,4.257576000000013,4.257576000000013
50,2.94442084,-4.98884976,4.06953786,-1.50167052,-2.30469313,48.49657,3.534570432000006,3.534570432000006
51,1.6922052,-4.95116782,1.01708293,4.38828592,-0.18419425,46.78747,3.69628704000001,3.69628704000001
52,-0.52835122,-0.47788803,-1.59853156,-2.03724009,4.9803923,47.409,3.6261388800000045,3.6261388800000045
53,-3.36798987,2.377236,-0.64955576,-3.87759573,-3.45351768,52.18425,3.223953792000009,4.69637
54,2.63677068,1.6603748,1.38414919,2.90265047,-1.97244486,44.82818,3.8971359360000095,3.8971359360000095
55,-1.52544873,0.46364204,2.78260411,0.18752373,-4.06072082,48.54922,3.5185363200000013,3.5185363200000013
56,-1.6592832,4.40792917,3.13091683,2.34037882,-1.99282696,44.98268,3.8805298560000008,3.8805298560000008
57,-4.29281937,-2.83393047,3.04368046,-1.87918113,-4.30576441,53.00106,3.1679424000000123,4.859732
58,0.77062274,2.70350781,-3.85165003,-4.72192683,1.52877101,49.32249,3.457268352000012,3.457268352000012
59,-0.35125979,-3.59204173,2.4888887,3.22512597,-1.5286843,47.48464,3.6219761280000125,3.6219761280000125
60,1.11626143,-2.12645796,-3.93190954,-2.34161542,1.8008453,50.22035,3.3746613120000104,4.303590000000001
61,-1.74791188,-4.50506543,-3.71710251,0.60239622,2.31715325,51.12294,3.306935808000011,4.484107999999999
62,-3.13109328,-1.90514215,1.93077908,-1.3638039,-0.16900897,49.73858,3.4111463040000096,3.4111463040000096
63,2.61250673,1.48276031,4.66054566,-3.29408472,4.27448718,43.62775,4.032125568000006,4.032125568000006
64,-2.12897561,0.6111821,-4.88870868,0.76971134,-4.86000457,53.38957,3.1580599680000043,4.937434
65,4.06946106,-4.40770549,4.43154989,3.24306515,1.50746211,43.99846,3.993575616,3.993575616
66,0.32202569,-1.96321919,3.00478228,3.02676527,2.77075024,44.58468,3.9208821120000072,3.9208821120000072
67,0.49938385,-1.07635908,-3.50041868,-2.16143667,1.89166542,49.59658,3.4237244160000015,3.4237244160000015
68,-2.23285742,-3.90849529,0.07043496,-3.38909397,-3.30880062,55.04861,3.0599095680000077,5.269242
69,0.12229883,0.05715867,-2.90884757,-2.50776115,-2.3613235,51.31942,3.2832656640000013,4.523404000000001
70,-0.49288923,-2.70744069,4.23504488,-0.25990229,2.87317946,46.04739,3.7691118720000056,3.7691118720000056
71,2.03993023,0.11526943,0.78716288,2.77149186,-3.34894615,46.56667,3.7136828160000137,3.7136828160000137
72,-4.29706022,-1.9590361,-4.88769856,-0.87402942,-4.9659324,58.69439,2.8778215680000105,5.998398
73,-3.83261693,3.50130281,3.43141478,-2.36017922,4.19770882,45.49706,3.8248277760000033,3.8248277760000033
74,4.98451561,3.78221263,4.34598892,3.76105006,-4.02443556,42.52422,4.166610624000006,4.166610624000006
75,-0.18712296,2.85127618,-3.18842205,-2.52703389,0.63840968,48.70411,3.507281856000008,3.507281856000008
76,-0.07285509,2.783648,-4.15240584,-3.82860493,-3.91083719,52.35664,3.2148990720000103,4.730848
77,-4.39934619,3.45883294,4.75416719,0.32676752,3.75448381,44.32071,3.9525788160000017,3.9525788160000017
78,-4.1317182,-3.97870875,0.22708585,3.50264528,2.24412884,48.59966,3.519218880000008,3.519218880000008
79,-2.77822346,-4.03722452,-1.99070322,-0.85873725,1.80822387,51.54197,3.27211142400001,4.567914000000001
80,-1.99978242,-2.91021976,-3.10265271,-3.80243118,-3.62183232,58.24579,2.944645056000006,5.908678
81,0.06106229,-1.92996952,3.88335197,-0.9473816,4.09868024,45.40384,3.8346808320000036,3.8346808320000036
82,1.34458032,3.74778811,4.84037648,-0.2098364,-0.77027095,43.92267,3.998274048000003,3.998274048000003
83,-1.25569991,-3.11655413,0.3539129,2.66078897,2.54407594,47.04166,3.6627793920000067,3.6627793920000067
84,2.25839302,-0.08267443,0.12645147,-2.74884609,1.08029371,47.28054,3.6388915200000067,3.6388915200000067
85,1.4808601,-3.03047196,-3.12852579,2.22135692,-2.68185937,50.06655,3.3895324800000126,4.27283
86,0.38484425,-3.01181726,-1.29353475,-4.2422073,3.00318525,50.11736,3.3886304640000087,4.282992
87,1.99538001,4.51472849,3.43716897,-0.13332468,-1.59216578,44.21478,3.9667017600000105,3.9667017600000105
88,4.78553442,4.38096859,4.400609,-0.05976578,-4.98631882,44.1343,3.979627200000002,3.979627200000002
89,0.19378039,-2.66455506,-3.59629428,2.32468292,-2.92966924,50.90471,3.323287872000008,4.440462
90,1.27586959,-2.7575914,-0.48833891,1.99839577,-2.3728751,48.6071,3.510236736000011,3.510236736000011
91,0.73356509,-0.68984464,2.90389525,-4.09290577,2.29773847,47.11558,3.6613036800000054,3.6613036800000054
92,1.62606769,-2.30354026,3.52276728,-4.4170419,-2.47467778,49.57341,3.4367137920000013,3.4367137920000013
93,1.6154283,2.45209214,-1.07795859,2.07442074,1.0381785,45.00362,3.875133312000012,3.875133312000012
94,-4.22646562,0.88062783,-2.86050805,-3.79394738,-0.31593615,53.043,3.1658584320000127,4.868119999999999
95,-0.14449131,-4.87112892,4.46611413,-3.48849112,-4.29614611,51.92073,3.2514860160000048,4.643666000000001
96,-2.58714711,4.86026905,0.21233381,1.9715259,1.17067231,45.19471,3.8546340480000025,3.8546340480000025
97,-2.00289665,-3.89706324,2.10964791,2.60161828,4.43732501,46.20224,3.7518595200000115,3.7518595200000115
98,-0.48204648,2.78685103,-2.47339605,-3.40347028,2.78283333,47.93605,3.5774248320000064,3.5774248320000064
99,-1.22414132,1.73123284,4.57869039,-4.92094662,-3.64625271,49.2617,3.4611217920000046,3.4611217920000046
100,1.25087753,-4.96845319,3.92263782,2.79151627,3.27126437,44.99857,3.882292416000008,3.882292416000008
101,-2.38942453,2.35050282,-4.98057879,-3.87084659,-2.08332245,53.55442,3.1374587520000135,4.970404
102,-0.28395541,-4.29897365,4.11638945,-1.02034058,3.49565485,46.77003,3.6982984320000076,3.6982984320000076
103,2.67306754,4.34126076,0.13236358,-4.40867989,-1.4563141,47.068,3.666890304000012,3.666890304000012
104,3.93433871,-0.36407936,3.54129652,-3.02073504,0.283498,45.73093,3.800488896000001,3.800488896000001
105,-0.53907707,2.221219,0.72337976,-1.59242964,3.87247899,45.57968,3.81393446400001,3.81393446400001
106,-3.71997532,-4.25798626,3.42365432,2.96996223,4.96899229,46.19231,3.75773644800001,3.75773644800001
107,-0.09963486,0.97800396,2.74236857,-4.74736356,-1.90228565,49.03151,3.4806706560000094,3.4806706560000094
108,-2.55542166,-2.29574406,-0.71326548,1.00189464,-2.49149151,51.09148,3.306783744000008,4.477816000000001
109,4.22171689,2.41040505,3.8915351,-0.0071349,-2.34870048,44.24915,3.964368960000006,3.964368960000006
110,0.8611018,3.78928769,3.70280116,4.1949446,2.985059,41.53201,4.28255424,4.28255424
111,4.2792944,1.38329811,-4.14044307,-3.25233666,4.00225414,46.64936,3.7096721280000104,3.7096721280000104
112,-0.27499198,-3.75701737,2.16931676,2.68671284,-2.90179458,48.53382,3.52176076800001,3.52176076800001
113,-3.98094298,-2.27600706,-4.50099186,3.75219954,-3.76277231,53.775,3.1463199360000083,5.014519999999999
114,0.3705887,-1.11704913,-4.92893911,1.09694655,-1.92127261,50.78342,3.3307338240000095,4.4162040000000005
115,4.69581485,4.29485318,2.77009682,-3.22521328,-0.06346582,44.1365,3.977512128000002,3.977512128000002
116,-2.77529454,-3.47372737,-4.51348988,0.74984053,-1.20831923,53.76929,3.126774528000004,5.013378000000001
117,0.80011907,1.44838128,2.68108063,-3.57987992,1.00181869,46.58265,3.713105664000002,3.713105664000002
118,-3.19827933,2.32788998,-3.0822942,4.11015246,3.98463382,45.83186,3.7904595840000113,3.7904595840000113
119,1.2925965,-3.84043259,3.65874471,-2.54702989,2.62039651,47.12191,3.662680896000012,3.662680896000012
120,-1.91439635,-1.55362697,-1.58188251,1.93116682,1.40377228,48.30122,3.537432000000007,3.537432000000007
121,-2.80963117,4.39373713,-0.70186674,1.86653051,-2.83989854,47.63237,3.6075818880000057,3.6075818880000057
122,-3.45506815,0.30130525,2.52523401,0.07668171,0.12488638,47.74626,3.5930753280000034,3.5930753280000034
123,2.78626821,-0.17259102,4.1496235,1.92019391,-0.40515434,44.16124,3.969145152000003,3.969145152000003
124,-2.66845337,-1.04149762,-1.54502906,1.31577218,0.09477611,49.34972,3.445440192000007,3.445440192000007
125,3.6815612,3.64468452,1.14372124,-1.24044476,0.16672678,44.5316,3.9310375680000065,3.9310375680000065
126,-2.61842374,-1.21078522,1.93942789,2.23624239,2.35681495,46.38691,3.728299968000004,3.728299968000004
127,-1.88759429,3.04160214,-4.58875343,1.5459619,4.03764087,46.6813,3.7043498880000025,3.7043498880000025
128,3.75099578,-3.23844712,1.05608289,3.9295738,1.22879831,44.79576,3.902126400000011,3.902126400000011
129,2.39790916,1.61015675,1.42444227,4.03649597,1.4402627,43.14437,4.082800896000008,4.082800896000008
130,1.19828931,1.01682126,-3.48300138,-2.21028174,-3.49820405,51.04843,3.310141248000012,4.469206
131,-0.31641655,-1.48262784,1.30153893,2.90784763,3.10138136,45.23115,3.8496263040000005,3.8496263040000005
132,-2.54422766,-4.61132036,-4.03034871,3.38522252,-4.0768675,54.2939,3.098409408000005,5.118300000000001
133,1.71892309,3.43458617,-1.50984752,-3.45297807,-3.61207284,49.20495,3.4637172480000005,3.4637172480000005
134,-4.96834022,1.10857912,-4.19739345,4.98438945,-4.48709369,51.79068,3.2849331840000136,4.617656
135,-1.97060725,-2.92376099,2.48210695,-4.45261658,2.70757578,49.68649,3.4319255040000107,3.4319255040000107
136,-3.02986328,4.08586249,2.41380032,4.93170702,-0.72605712,44.39612,3.943100736000002,3.943100736000002
137,3.91567876,-4.54940652,3.32103745,4.06174944,2.00228553,44.02443,3.9895787520000114,3.9895787520000114
138,-3.6586076,-1.45607473,4.10976909,3.35610384,1.76141889,45.83389,3.7891843200000137,3.7891843200000137
139,-4.76476322,1.63782608,-1.88825079,-2.76577272,-2.60876404,53.10337,3.1626858240000058,4.8801939999999995
140,-2.88710746,-3.55875012,-0.64291035,-4.32321472,-0.79967868,54.46335,3.0839754240000046,5.15219
141,-4.44021079,0.06719304,4.9887948,-0.8455199,3.85499151,46.06525,3.768132096000007,3.768132096000007
142,2.26759895,-4.25088325,-2.92715078,-4.79589234,2.40128286,51.40109,3.2959422720000022,4.539738000000002
143,4.06313516,-1.37045713,-1.85899771,-3.41488841,4.99699221,46.56148,3.7158825600000083,3.7158825600000083
144,-3.42278503,-0.71905063,1.83737662,-3.75796218,4.31413517,48.4432,3.5359925760000133,3.5359925760000133
145,1.24422839,-1.56876894,-3.39025266,-1.9990852,-4.35196763,52.89344,3.1766774400000113,4.838208000000001
146,2.66907375,4.24504169,-0.84845898,1.25056815,4.28804148,42.89867,4.112824896000012,4.112824896000012
147,-2.8322717,-0.07269875,0.45121072,3.04032241,-3.25284954,48.78111,3.4963367040000137,3.4963367040000137
148,-2.11564381,-1.78405939,-3.40263581,1.20920407,-4.54000583,53.35164,3.152169216000006,4.929848
149,-1.13709386,-3.71361521,-0.61239688,3.01074311,-2.25868804,49.79166,3.408004800000003,3.408004800000003
150,0.67318563,3.27796926,0.87167,-4.804127,-1.26011891,48.19425,3.557891520000009,3.557891520000009
151,3.83830796,1.85115269,-1.70643709,-3.9732844,-2.60107662,48.80053,3.4995749760000083,3.4995749760000083
152,-4.42222979,-1.02815425,-4.41533361,1.65797815,-3.91609716,54.56748,3.08777011200001,5.1730160000000005
153,4.38405416,-3.27209583,0.85570828,-1.43172207,4.13074664,45.64663,3.8131223040000077,3.8131223040000077
154,-0.04269615,-4.22630259,1.73863405,-0.68691014,1.0453571,48.59163,3.5176930560000126,3.5176930560000126
155,-0.00485771,-0.26967806,4.33588362,-2.86785988,-1.33685853,47.63999,3.6053285760000024,3.6053285760000024
156,2.79663558,-3.29448964,-4.07127818,4.72721052,1.30431889,46.9631,3.6746956800000063,3.6746956800000063
157,-1.62552889,-0.27914964,-0.88467182,-4.87249038,-3.1479209,53.46609,3.1445383680000076,4.952738
158,-4.01332473,-2.46494736,3.70738168,0.03086187,4.18169831,47.01283,3.6738005760000023,3.6738005760000023
159,-3.86493252,2.10345793,-4.70597675,-4.02012826,-4.64356016,56.6888,2.9578556160000105,5.597280000000001
160,3.37429351,0.37871358,-2.61253786,3.85103901,-0.95288969,45.88453,3.785989248000013,3.785989248000013
161,1.67089022,3.93812464,3.22218769,-0.39076117,3.93717636,42.64023,4.146232320000013,4.146232320000013
162,4.42219652,-2.19562792,2.38283398,2.73086741,2.28641452,43.65421,4.027392576000002,4.027392576000002
163,3.01073839,-1.59690757,1.21192104,-1.94008515,-1.18393065,47.82841,3.5899943040000046,3.5899943040000046
164,-4.88117054,1.64210871,2.63059381,-3.15269901,-4.42427132,51.7508,3.257910720000007,4.609679999999999
165,2.84246028,-4.41129787,-4.22860974,3.80835734,-4.47729218,50.96213,3.3321749760000103,4.451946000000001
166,-0.29053219,-3.38139387,3.73840673,1.8738247,3.14720207,45.44442,3.8313008640000064,3.8313008640000064
167,2.16998752,2.01337608,-4.96894541,1.17631913,-4.69191241,49.85329,3.4257081600000125,3.4257081600000125
168,2.8245929,0.09682537,4.23090084,-2.3474089,4.58237454,43.76305,4.017052224000006,4.017052224000006
169,-1.34696233,4.37203811,-1.13578321,-2.91158706,3.39321221,46.55339,3.7139420160000047,3.7139420160000047
170,-4.14211167,-0.49886435,-2.80991975,-2.76987776,4.32640946,50.48454,3.3568819200000126,4.356428
171,-1.09866875,-2.98662152,1.7059101,-0.42601936,0.671328,48.55701,3.519327744000003,3.519327744000003
172,-4.90982752,-4.21569844,-0.90909415,-1.57424627,-4.68410799,58.31143,2.907664128000004,5.921806
173,-2.10611341,1.09620834,0.55866441,4.53600862,0.34171152,45.66649,3.802743936000011,3.802743936000011
174,1.92416161,-3.04440128,0.02654065,1.13495443,1.57501578,46.87525,3.681343296000006,3.681343296000006
175,-0.3829323,-2.76035688,-3.56841541,-4.91094113,1.41284551,53.18537,3.1704566400000136,4.896594
176,-4.7990646,-3.21784112,4.30552877,2.52260007,-0.25778258,48.33035,3.5490268800000004,3.5490268800000004
177,-4.20680019,-4.38138315,-2.09732586,0.13689306,0.85569716,52.63176,3.1927841280000036,4.785872000000001
178,-4.78415459,4.43906024,2.02116996,-4.6371884,1.88715899,48.17117,3.565124928000013,3.565124928000013
179,0.40661977,-1.6399488,-0.06864904,-4.22190621,4.45453439,48.1193,3.5653219200000033,3.5653219200000033
180,-2.28536287,-4.73907691,2.13636538,3.35004301,-0.62653608,48.60389,3.5180110080000047,3.5180110080000047
181,1.76140312,2.71500143,2.87313087,3.34030381,2.02263122,42.4978,4.160699136000007,4.160699136000007
182,0.21565176,0.68828059,-0.8229074,0.74041009,3.16106069,45.85318,3.783563136000007,3.783563136000007
183,-0.87721392,-0.46108581,-3.53445456,-2.78149782,1.26659649,50.6862,3.335575680000008,4.3967600000000004
184,-3.07889689,-1.34945881,4.6264348,-3.85058199,-1.0598502,49.8937,3.4079477760000088,3.4079477760000088
185,-4.23365298,-0.90134587,0.37968545,3.40694211,1.47768775,47.49891,3.617106624000013,3.617106624000013
186,-1.75419504,-4.05522055,-0.31390962,4.16899631,-1.14053301,49.01312,3.4778211840000015,3.4778211840000015
187,-4.87524738,2.10775235,3.84637318,-3.30178483,2.09259842,47.71544,3.6058901760000066,3.6058901760000066
188,1.38710084,3.49492259,-0.99646127,-2.18500341,-2.56724286,47.98538,3.5740794240000096,3.5740794240000096
189,4.46542993,-1.40476061,-3.67679898,1.24181671,2.21825768,46.37553,3.734377344000006,3.734377344000006
190,-4.1481001,-3.13421458,0.71441892,1.43616002,0.72840173,49.65086,3.421294848000009,3.421294848000009
191,-0.04986351,-4.36995801,4.67439645,-1.27761525,-3.57151017,49.81003,3.413035008000012,3.413035008000012
192,4.55837253,1.67352497,-0.56233185,2.61093934,3.73879158,42.75055,4.130752896000011,4.130752896000011
193,4.85803985,2.1704182,2.72433891,1.28051324,-4.1208051,44.72504,3.91013913600001,3.91013913600001
194,-4.45265753,-2.51026621,-1.78880677,1.83651569,4.82285669,48.59716,3.5211300480000043,3.5211300480000043
195,-3.28729134,0.71822147,-4.72816808,-2.14044352,0.55251135,52.14627,3.227682816000013,4.688774000000001
196,1.99124731,2.43305786,-1.61131759,4.70611395,-3.40219892,45.84717,3.7893692160000105,3.7893692160000105
197,-3.24736912,0.37511478,-0.44162106,2.15180653,-4.36884797,50.27146,3.3725842560000108,4.313812
198,-4.85197528,3.36312955,-2.88348803,4.01496322,-0.20287711,47.96196,3.5873176320000004,3.5873176320000004
199,2.40994957,-3.98678746,4.25470172,1.35977238,4.53761303,44.08594,3.981970368000007,3.981970368000007
200,2.16238945,-4.57369995,1.03779159,-0.98645751,3.80150927,47.01675,3.6737971200000024,3.6737971200000024
201,-3.91764732,3.89721853,-2.04014398,-0.31424534,1.36960978,48.06042,3.5680936320000023,3.5680936320000023
202,-2.2222662,3.52412569,2.78728286,1.48881902,0.25746919,45.1146,3.8636092800000132,3.8636092800000132
203,-3.58883695,-2.22620448,-1.1157753,2.33367931,4.02374701,47.83571,3.586750848000003,3.586750848000003
204,-2.85308999,-1.8801531,0.83449126,0.93486033,-4.25337032,51.12209,3.2997352320000006,4.483938
205,-1.2170164,-1.85957897,-1.02092803,3.43841512,4.39530258,45.94638,3.7729255680000047,3.7729255680000047
206,-1.06509511,-1.41697356,-2.74744266,2.64893172,1.6565967,47.96327,3.5716049280000024,3.5716049280000024
207,-1.00012475,0.01906501,-0.8676503,-1.97207776,-2.28540111,50.42464,3.3477338880000125,4.344448
208,1.82330439,-3.0185135,1.61523636,0.45553198,4.21562692,45.43529,3.8314598400000093,3.8314598400000093
209,0.15549431,0.45481326,4.81599431,-2.85305654,-4.9456434,48.70888,3.5090323200000078,3.5090323200000078
210,-1.85510681,-4.76851347,2.33650978,0.87704698,0.73792312,48.85275,3.4960826880000018,3.4960826880000018
211,3.55515679,0.16299016,-0.22002713,-1.79009009,-4.22091018,48.77119,3.502963584000013,3.502963584000013
212,2.15977259,2.92997543,-0.95730111,3.17018085,4.81241702,42.7071,4.134888000000004,4.134888000000004
213,1.75883052,4.42443263,-0.19363196,2.38179461,0.34723659,43.99094,3.9881669760000045,3.9881669760000045
214,0.83436669,-0.83777068,-3.32023941,4.3836071,-3.33274638,48.6739,3.5133350400000096,3.5133350400000096
215,-4.56834786,-3.62299985,2.91118917,2.70532179,3.41450904,47.3115,3.6477941760000023,3.6477941760000023
216,4.0222269,1.98403993,0.81281975,-0.27372081,-3.95443145,46.49461,3.7234477440000053,3.7234477440000053
217,2.80005037,1.56561882,-1.72050592,0.15335108,-3.83931277,48.09227,3.5665557120000138,3.5665557120000138
218,-1.21488128,-4.90062356,-1.34026793,-4.78658544,4.69183316,51.62542,3.2853358080000006,4.584604000000001
219,-2.71293102,4.1271141,1.00775048,2.40640295,-2.70831484,46.63808,3.703105728000006,3.703105728000006
220,-4.38628285,0.72046122,2.59732604,0.62206836,-2.01931069,48.72307,3.5050008960000048,3.5050008960000048
221,3.54462685,3.20450397,-0.49898261,3.32767517,1.94961918,42.92624,4.109505408000008,4.109505408000008
222,4.20767617,0.33067985,-3.87218692,2.3070794,-4.73177979,48.55188,3.5355519360000116,3.5355519360000116
223,-2.12787943,-2.10139076,0.11030012,4.85177674,1.62241834,46.53174,3.713264640000005,3.713264640000005
224,-4.58582672,-4.56627749,-4.63099014,-4.73928416,2.94310815,57.28846,2.9384951040000025,5.717212
225,-2.92188361,-2.23516111,-4.43802959,-0.14050692,1.61118851,51.67815,3.2605459200000104,4.59515
226,-3.79433684,2.47156944,0.30540646,2.10540085,3.07758743,45.78934,3.791475648000003,3.791475648000003
227,-2.34621499,-3.09310826,-0.38435565,-0.93652364,-0.29041028,51.02093,3.306934080000004,4.463706
228,0.62436037,-1.19342158,-0.3109803,-0.46431464,2.07949472,47.21503,3.643275456000003,3.643275456000003
229,-1.60970616,1.55517745,-2.30460632,4.3341883,1.66734261,46.00438,3.7688716800000077,3.7688716800000077
230,1.14187704,3.68339628,4.16807281,2.19011927,1.7943095,42.41579,4.172160960000005,4.172160960000005
231,-3.90101669,-3.19893878,1.75250919,4.35801318,2.90472269,46.77799,3.6942618240000114,3.6942618240000114
232,-0.63212461,-2.33727275,1.08614287,-0.35156679,2.29018836,47.54738,3.6139132800000056,3.6139132800000056
233,3.16128671,-2.22249227,0.43361466,-0.56045062,4.49928113,45.34172,3.84096556800001,3.84096556800001
234,-4.74812317,-2.63899889,0.10277819,0.71502963,-4.883486,53.92453,3.11675904,5.044425999999999
235,4.09285487,0.52060228,3.81197976,0.37543188,-1.30371821,44.49542,3.9353955840000094,3.9353955840000094
236,2.90686966,1.06869774,-4.34801237,3.1301379,2.3218567,45.45577,3.8309552640000133,3.8309552640000133
237,1.80329884,3.00027434,2.27958545,-4.76529581,1.37709345,46.04053,3.771142272000011,3.771142272000011
238,2.44385665,4.04882717,2.85759983,-2.4739135,0.43409645,44.57154,3.9273310080000097,3.9273310080000097
239,4.34594044,1.97398275,2.92989337,2.75658791,-2.1283899,43.5788,4.038251328000008,4.038251328000008
240,-2.76198184,-1.69486621,1.97560094,1.02335872,-2.87106919,49.58118,3.4245072000000096,3.4245072000000096
241,3.388171,0.13270401,-0.3291018,4.61760442,-1.40333002,44.90099,3.8882609280000007,3.8882609280000007
242,3.31744919,3.1804535,2.22030652,4.52583022,1.84128846,41.67976,4.263205824000013,4.263205824000013
243,0.83059273,3.23632172,0.95665855,-2.35850653,1.02563664,46.0206,3.770957376,3.770957376
244,1.57902774,0.32226393,2.60968649,0.85982627,-0.73441366,45.61156,3.811814208000003,3.811814208000003
245,-3.32531359,3.06666354,-4.12958532,3.05853385,-1.05264614,48.79644,3.5086020480000064,3.5086020480000064
246,-4.55449085,2.9896606,0.9272143,0.81503856,0.9662009,47.09554,3.6609252480000047,3.6609252480000047
247,-4.88961618,0.62668498,2.35748595,4.51929296,-3.7102877,48.17197,3.564153792000008,3.564153792000008
248,0.64715115,-0.25205719,-1.8789268,4.65333463,0.45753595,46.00819,3.7682081280000084,3.7682081280000084
249,4.00601309,3.40561667,0.45728251,-2.56081848,-3.50664006,46.84666,3.6893422080000042,3.6893422080000042
