id,x0,x1,x2,x3,x4,Intrusion,Mass,Penalized Mass
22,-4.55849889,4.27767244,-3.51802752,2.71813746,3.8542581,46.46745,3.7313360640000015,3.7313360640000015
23,-4.12913149,-3.03459958,4.41949281,-3.29328087,1.39486614,49.92856,3.410957952000013,3.410957952000013
24,-3.32005022,-4.54892293,0.45048689,-4.75450399,-1.72483641,55.75428,3.011133312000008,5.410376
25,-0.85037784,1.51388574,-3.59571181,4.98590163,4.56641737,44.81971,3.897509184000003,3.897509184000003
26,4.1120195,-3.08366128,4.37214037,-3.70090569,1.6128623,46.23375,3.7546174080000103,3.7546174080000103
27,-2.67999911,-2.86829639,-4.6472827,-4.47426523,-3.12684065,60.61808,2.8427034240000038,6.3831359999999995
28,0.42810219,-3.47255434,-4.13103994,-3.35669336,3.28873564,51.28479,3.298603392000013,4.516478000000001
29,-0.45051972,2.02378268,-1.15866602,-4.59522998,3.1115507,48.079,3.565335744000003,3.565335744000003
30,3.72855816,-3.71964455,2.40497597,0.238409,4.97738715,44.45632,3.9411221760000115,3.9411221760000115
31,2.03512575,2.97611965,-3.60123773,3.18360559,4.58304062,43.84482,4.007950848000013,4.007950848000013
32,0.24707016,-0.68766179,2.97138082,-1.7494969,2.52229556,46.16634,3.7542355200000097,3.7542355200000097
33,-2.0839206,-3.59338889,-1.53948735,1.95015542,0.34953454,49.91055,3.3991004160000005,3.3991004160000005
34,-2.30023508,2.60479041,-4.30265283,1.85344159,2.53768155,47.42921,3.6284993280000095,3.6284993280000095
35,-2.85224415,-2.77213473,-0.02792609,1.07686818,-3.33405374,51.66328,3.2698321920000133,4.592176
36,4.78269391,-3.42431099,-0.79493509,-0.76398866,-1.39093804,48.34297,3.5427680640000014,3.5427680640000014
37,0.18699801,-0.02239885,1.66465431,-1.21631741,4.40691573,45.43992,3.828377088000004,3.828377088000004
38,0.36717456,1.09758106,-4.98044033,3.0581541,0.73754386,47.52071,3.6236177280000033,3.6236177280000033
39,1.10867406,-1.28109305,1.52165768,3.11154376,0.38819517,45.51422,3.820996800000004,3.820996800000004
40,-2.78125668,-1.02483577,4.72082606,0.67837662,3.70914273,45.33734,3.8405784960000022,3.8405784960000022
41,-0.44146718,-4.45082649,-0.24703317,4.15326133,-4.4090914,50.25095,3.3784490880000018,4.309710000000001
42,-2.54290686,4.46557307,-3.99121849,-1.27457735,-2.11982316,50.25593,3.3755201280000064,4.3107060000000015
43,-2.46120867,-4.18294861,-0.35982291,4.53649514,2.0627952,47.76735,3.5940360960000084,3.5940360960000084
44,-2.59615977,-3.64966222,0.71665497,-0.18985919,3.05653577,48.81696,3.4964991360000033,3.4964991360000033
45,-1.2537179,-1.70906114,1.29139706,0.0481952,-0.81703233,48.6572,3.5061016320000054,3.5061016320000054
46,-4.20031514,1.54793087,-3.58933469,1.53846104,1.30988724,49.22747,3.464926848000011,3.464926848000011
47,0.62472604,-2.81104962,0.50945973,4.23016869,-3.30765768,47.91312,3.578931648000008,3.578931648000008
48,-0.63810072,-2.73416191,1.00041251,0.53146744,-4.84314144,50.89825,3.3227902080000122,4.439170000000001
49,3.91142254,2.75554167,-2.66384998,-2.21093833,-4.2890925,48.8304,3.503656512000006,3.503656512000006
50,2.45461696,-1.77438145,0.26975784,-0.89796174,-1.20903645,48.09399,3.5615358720000048,3.5615358720000048
51,-1.96779106,3.29769547,-2.01829518,4.18610105,0.36227514,45.92728,3.778272000000013,3.778272000000013
52,-0.9289811,-2.31225337,0.87146011,1.97259778,3.3680672,46.27562,3.7398637440000106,3.7398637440000106
53,-2.02852922,1.03187849,3.52341118,4.45942595,2.23297283,43.77198,4.009787712000001,4.009787712000001
54,3.04755398,2.03819572,-4.53653848,-1.91975965,-3.87930602,50.21162,3.3847269120000076,4.301844000000001
55,0.9326311,0.04198156,3.30896139,2.42730936,2.84915412,43.64281,4.024515456000008,4.024515456000008
56,0.55202676,2.68717826,4.48871459,-2.08016629,-4.00063513,46.91436,3.6826755840000116,3.6826755840000116
57,1.38189635,0.60780864,2.37353393,4.417103,-4.11192744,45.61193,3.813194880000009,3.813194880000009
58,-0.49959794,-1.61546128,-4.78469448,-0.53036229,4.03084803,49.18996,3.4646711040000056,3.4646711040000056
59,0.25652242,3.04513372,3.28102333,3.68635158,-3.49262093,44.74591,3.904260480000005,3.904260480000005
60,-0.79861044,0.81612779,-4.54730386,2.37479815,1.01671228,48.10918,3.5623463040000134,3.5623463040000134
61,2.82469477,-1.289515,4.25338886,-2.55382768,2.80835581,45.06433,3.8725810560000102,3.8725810560000102
62,-4.82050324,-3.79749331,4.05256667,-2.09627971,2.03287532,49.94676,3.4115541120000037,3.4115541120000037
63,-0.67578391,-3.11144648,1.34102385,-1.31452666,3.60703582,47.68132,3.604881024000001,3.604881024000001
64,-3.91447474,-0.87482548,3.13113714,-1.21372126,3.50122759,47.326,3.63870662400001,3.63870662400001
65,-4.71608413,0.77192659,3.43812364,-1.07755264,-3.46879832,50.03197,3.3932563200000097,4.265914
66,-4.25566261,-1.91417734,-1.5905781,-0.26980956,1.44661139,50.80635,3.3271084800000073,4.42079
67,-1.67572971,-4.53837493,4.93692142,-1.28820188,-2.22020219,49.88182,3.404783808000009,3.404783808000009
68,-2.92633885,-3.61106019,4.6002762,-4.40082086,-1.24626101,51.53698,3.2838808320000137,4.566916
69,0.3436814,-1.51634239,-3.82093152,1.55499986,3.77204401,47.41424,3.625924608,3.625924608
70,4.12738218,-0.25204597,0.21368119,0.43636149,-2.40876764,46.67977,3.7029588480000095,3.7029588480000095
71,-4.10123854,0.72114039,3.42949889,0.29665947,1.97932516,46.58001,3.7119755520000073,3.7119755520000073
72,-2.60750443,-3.70542294,2.45941958,-4.78943525,-4.88306795,55.37745,3.0271933440000067,5.335010000000001
73,3.47726671,0.32701463,-3.89695576,-1.26136093,4.01284026,46.47389,3.7263801600000006,3.7263801600000006
74,0.33511109,0.97483966,-3.75216909,-4.55170646,4.70358535,48.69613,3.5125781760000088,3.5125781760000088
75,-4.1404499,1.23588909,-0.30890776,-4.19905274,0.91613446,50.75646,3.330875520000012,4.410811999999998
76,4.84010931,-1.43654864,1.08732902,-3.21808271,-0.83508487,47.40687,3.6304295040000127,3.6304295040000127
77,3.11439059,0.196372,-1.22162602,-3.47709058,2.09354563,47.26691,3.6420019200000127,3.6420019200000127
78,2.19664749,3.75370242,3.61196459,3.93825667,-2.78358628,43.27703,4.0744926720000105,4.0744926720000105
79,1.53406872,-4.11301501,-0.26787131,1.30837669,2.50945191,47.16761,3.6534672000000104,3.6534672000000104
80,-3.13201097,0.18418362,2.58365666,2.85854734,2.18191203,45.56866,3.813537024000002,3.813537024000002
81,-4.25854715,3.11025907,-2.06647495,0.52374032,-0.24183303,48.98462,3.484819584000001,3.484819584000001
82,2.28924232,-4.7150284,-3.04700982,1.61464899,3.9434212,47.57986,3.6152040960000105,3.6152040960000105
83,2.08822983,-2.80025926,-4.44127918,-2.93519607,-1.71079737,52.69466,3.18819110400001,4.798452000000001
84,1.00612037,3.73977098,-1.41438003,-4.2075415,1.50940305,47.31543,3.638879424000013,3.638879424000013
85,1.52278123,-2.68612992,-3.03313587,-4.68856507,-4.62198957,55.41636,3.028017600000002,5.342791999999999
86,3.18425633,-4.59799333,2.39114089,1.9138737,-3.78732841,48.06495,3.5728110720000124,3.5728110720000124
87,3.39287778,2.24199689,-3.77313088,-2.12022798,-1.67293564,48.55683,3.5280835200000027,3.5280835200000027
88,1.6250307,1.8277803,3.91844239,-1.65264227,0.49379225,44.99714,3.879897408000002,3.879897408000002
89,-0.24603629,0.02220415,0.79189035,-3.05455411,1.710869,47.89329,3.578012352000004,3.578012352000004
90,-4.81555606,0.06963323,1.18604134,3.98554724,1.36212354,46.82651,3.6887529600000137,3.6887529600000137
91,0.94360153,-2.09053721,1.1161122,1.62715222,3.02491323,45.60461,3.8111592960000107,3.8111592960000107
92,-3.08795641,-0.29941983,1.59273916,1.18306239,-1.06910877,48.30915,3.5389146240000087,3.5389146240000087
93,1.46609229,2.63896603,3.73694155,0.24882474,4.91954779,42.3991,4.173569280000011,4.173569280000011
94,0.00897044,0.83905935,4.13436389,-4.29413565,-4.16243436,49.26275,3.4614345600000043,3.4614345600000043
95,-1.08945987,-0.70755718,4.43619169,-0.91689616,1.99965623,45.98171,3.772308672000013,3.772308672000013
96,-0.94347866,3.48380875,0.53141611,-3.76802796,-3.42117908,49.51673,3.43364486400001,3.43364486400001
97,-1.34688004,-4.0638426,1.93328244,-3.38767191,-4.38219419,53.69535,3.125635776000002,4.99859
98,0.14469594,-3.70297353,-0.7777542,2.77456801,0.19458877,48.17632,3.552470784000006,3.552470784000006
99,3.56897575,1.47958025,-2.29164347,3.88724829,1.7956682,44.10911,3.976121088000009,3.976121088000009
100,-3.37705583,-4.3264063,-4.11916446,-1.95652978,-1.24875387,57.15302,2.962315584000008,5.690124
101,2.76576278,1.44148612,2.57333323,4.05960447,2.38786183,42.30511,4.18297132800001,4.18297132800001
102,0.60061688,4.56088798,0.10134448,4.37453043,3.48414509,42.34338,4.178369664000009,4.178369664000009
103,-0.7547599,-2.40054826,3.13610745,-1.37287557,-1.13550528,48.76424,3.5023276800000005,3.5023276800000005
104,1.44790549,-2.28730449,0.43701301,2.45899008,-3.11611803,48.04058,3.5657487360000046,3.5657487360000046
105,-4.93909096,0.87489024,4.6477335,-4.39910761,1.91859808,48.56478,3.5295696000000043,3.5295696000000043
106,-3.94860905,1.33903548,0.96767163,4.81300105,-4.62522265,48.33073,3.5487020160000076,3.5487020160000076
107,-2.65638998,-1.9304205,-0.82231782,-3.36683672,-4.86977308,55.96952,3.0220231680000014,5.453424000000002
108,-4.36493681,4.99951265,-4.38277739,-4.81666486,-3.93528374,54.69625,3.071514816000001,5.198770000000001
109,-3.21145882,-1.776019,1.71529792,1.479065,-2.51558913,49.56643,3.4253850240000134,3.4253850240000134
110,0.87728121,1.87115083,-2.31688126,3.36936653,2.20532607,45.05023,3.8709895680000135,3.8709895680000135
111,-2.60849827,-0.33284207,-4.77015975,4.41126749,-1.97192612,50.2643,3.3837644160000098,4.312379999999999
112,1.25176536,4.02238832,-4.55559721,0.50458622,-2.25938577,48.12097,3.5667544320000104,3.5667544320000104
113,-3.59911095,1.32859829,2.02678593,-4.28691658,4.52285437,47.64263,3.6111830400000073,3.6111830400000073
114,2.11580963,4.7763852,1.03880298,-0.67330042,1.65687024,43.91735,3.996628992000012,3.996628992000012
115,0.375079,-2.96075357,4.05803659,-0.3499851,-0.01597467,47.13494,3.6593164800000078,3.6593164800000078
116,-0.86104677,-0.90998098,-0.68389459,1.65482802,-1.60472099,48.62612,3.5076326400000077,3.5076326400000077
117,-3.54620817,4.68717637,0.02369555,1.70250184,0.02017313,46.33717,3.7362522240000082,3.7362522240000082
118,0.86732337,-4.49633631,3.06601431,-0.16830383,-2.45659539,49.12966,3.4738018560000055,3.4738018560000055
119,-2.48781853,-2.73641794,0.08576169,4.96740383,1.56313264,46.9563,3.6716578560000017,3.6716578560000017
120,0.27361748,4.48439179,4.90860958,-4.66563575,-2.40387108,46.53293,3.7237138560000105,3.7237138560000105
121,2.85885702,4.19347007,1.1109879,-2.72988765,-3.2669876,46.68396,3.705110208000004,3.705110208000004
122,-3.62153979,-1.80510148,-0.38780371,-0.80453308,2.94763475,49.26995,3.452918976000002,3.452918976000002
123,3.78514897,-0.48868168,1.964673,4.32219942,4.37106392,42.06258,4.214351808000005,4.214351808000005
124,-1.88989828,2.5073494,-1.31871055,0.73947499,1.33887252,46.94316,3.671011584000003,3.671011584000003
125,4.15414339,-3.73547944,1.16185296,-2.89962233,-4.22285603,50.3137,3.372107328000001,4.322259999999999
126,1.81310709,-0.71927477,1.86463838,-3.83821585,4.16128345,46.1981,3.7532833920000117,3.7532833920000117
127,-2.8234262,1.74887352,2.90266286,-1.87443554,0.84263882,47.22234,3.645921024000007,3.645921024000007
128,2.59680138,0.47123807,0.98307693,1.43432658,3.76550087,43.7687,4.0111614720000075,4.0111614720000075
129,1.04923676,-3.88196715,-1.12782864,-1.84312173,-0.63834593,50.69772,3.3332238720000102,4.399064000000001
130,-3.49283691,-0.6699671,-3.177259,2.5686357,1.17927429,49.23665,3.4563404160000006,3.4563404160000006
131,2.17960932,-4.39881376,-3.21259616,-0.39848275,0.05992936,50.43354,3.3622404480000005,4.346228
132,-4.18083205,-1.44635466,0.63756048,-1.35112007,2.52951739,49.35891,3.4468744320000075,3.4468744320000075
133,3.75940373,0.27015976,-2.78628767,1.92595799,-2.97965819,47.52988,3.6197107200000023,3.6197107200000023
134,3.96202642,2.55838602,-4.04726965,-0.48839795,-3.61126735,48.41854,3.541254336000013,3.541254336000013
135,4.76512654,-4.98286482,-2.71636372,2.62007237,0.1464383,47.74411,3.6042796800000025,3.6042796800000025
136,2.46269826,-0.91314252,-1.60221783,-2.68887681,-3.18229699,50.42068,3.3556101120000017,4.343655999999999
137,3.62061241,0.47267447,-2.2477961,2.45092043,-2.79290718,46.94843,3.6764703360000066,3.6764703360000066
138,1.77705185,-2.48185084,-1.63470217,2.30491123,4.47114373,45.68215,3.803179392000006,3.803179392000006
139,-4.31720928,4.58193416,-3.95229563,2.92950019,0.66793574,47.72275,3.6076268160000065,3.6076268160000065
140,0.56672257,0.17151882,1.51552705,-3.98205581,0.23741268,48.25779,3.5471139840000108,3.5471139840000108
141,1.42771307,4.00356625,2.96253934,3.40925186,1.75471056,42.19897,4.197215232000007,4.197215232000007
142,3.5659297,4.71605654,1.914258,1.23573783,3.47299216,41.75329,4.255412544000012,4.255412544000012
143,1.5691153,-1.85500722,-1.01370072,-3.73186347,-1.3925018,50.73372,3.3340032000000046,4.406263999999998
144,-2.9741433,0.90525501,-0.62806537,-0.44162774,4.24300604,47.06894,3.659228352000013,3.659228352000013
145,4.92407695,0.20394676,-4.57297093,-0.32376234,0.16618735,47.44313,3.6286928640000133,3.6286928640000133
146,-0.81016517,-2.95120018,-3.70911903,0.0008569,-2.19093732,52.63,3.1941838080000036,4.78552
147,-0.03075078,-0.89898304,-3.31654698,-1.76601684,0.32842103,50.27572,3.365976384000005,4.3146640000000005
148,-2.7577864,-3.53653236,4.03389858,-2.70804603,-4.53081124,52.56192,3.2011511040000022,4.771903999999999
149,3.48268576,4.17452192,0.49399841,3.26961197,-0.55149217,43.19477,4.081074624000008,4.081074624000008
150,-2.42492982,-3.50000338,3.02343969,4.58851052,-3.77408987,48.58156,3.5213598720000014,3.5213598720000014
151,-4.07499153,-0.39699107,2.01885791,4.367691,-4.20095638,48.6791,3.512745792000005,3.512745792000005
152,4.9953984,4.59514948,1.61724226,-3.89759031,-4.07129296,46.24584,3.7514413440000034,3.7514413440000034
153,2.68778135,-3.62566393,-4.03694965,-3.81549202,0.04657538,52.16245,3.233789568000009,4.692010000000002
154,-4.79113794,2.01257988,-3.45301932,-2.72015512,3.42944712,50.29877,3.3729575040000044,4.319273999999998
155,-3.21851827,-3.13620226,4.57980421,4.72618609,-1.17714903,46.85458,3.688161984000002,3.688161984000002
156,2.90099466,3.6358478,4.54620451,-1.16261324,2.38064302,42.68941,4.142926656000009,4.142926656000009
157,0.46012541,-3.00118472,-4.30419742,2.43685469,-1.55282209,50.48054,3.353992704000011,4.355627999999999
158,2.91054281,-4.64409077,-0.76848906,0.07921356,-2.07888555,49.76309,3.417047424000008,3.417047424000008
159,-4.65856129,-1.7571296,4.88793231,1.31462868,-1.89168504,48.60531,3.5205926400000003,3.5205926400000003
160,3.98167959,-2.37582682,1.64026863,1.58010091,-3.19065175,46.87126,3.6821779200000018,3.6821779200000018
161,-0.81843795,-0.78006195,1.60226743,3.95737851,4.98843633,43.87571,3.9981409920000073,3.9981409920000073
162,-4.02319481,1.74128984,1.81451454,-4.64790347,4.26175797,48.05106,3.574646208000007,3.574646208000007
163,-2.30725983,4.94988734,1.41573152,-1.94853009,-3.62845214,48.28447,3.5459164800000083,3.5459164800000083
164,1.47661134,3.61708489,0.56818101,0.64157012,-3.12855521,46.22528,3.748674816000011,3.748674816000011
165,-3.50809321,-3.74479214,1.9500353,-3.28354798,4.71895705,49.57444,3.4444465920000082,3.4444465920000082
166,-1.9894168,3.4143664,4.06997699,3.06933162,-0.09455349,44.08244,3.977410176000007,3.977410176000007
167,-4.27528572,-1.2236284,-0.96582401,4.21337928,0.65318046,48.30984,3.5424777600000095,3.5424777600000095
168,-3.60451584,-2.07093762,-3.13707349,1.24897636,4.18742032,49.19127,3.4656716160000043,3.4656716160000043
169,2.02928906,-1.73486144,-2.10503826,-1.07035291,-1.26718805,49.54734,3.4323177600000117,3.4323177600000117
170,-2.2846387,0.7485189,4.22910401,2.80749739,1.27364623,44.73359,3.9041619840000097,3.9041619840000097
171,-4.28675343,4.26590197,-1.86798313,0.1803062,1.57492595,47.672,3.605748480000004,3.605748480000004
172,1.93640528,-4.67571054,0.32617075,-1.66593917,-0.23094703,49.63237,3.425326272000012,3.425326272000012
173,3.936498,-4.28272779,4.84590245,-2.41028648,-1.41860582,47.35827,3.640498560000011,3.640498560000011
174,-0.59041395,2.81687217,-2.35262325,-4.96629248,-1.99237497,51.08726,3.30545664000001,4.476972
175,-4.70868481,-4.41797376,3.12258882,-3.82156331,-2.84426505,54.8406,3.0641811840000086,5.227640000000001
176,-2.74096994,-3.53014267,-1.13998396,-1.53945545,0.20208421,52.02511,3.233585664000005,4.664541999999999
177,-0.65399519,0.7034308,-3.09612391,3.90056887,4.93786149,45.13922,3.861724032000011,3.861724032000011
178,-0.53374686,1.00317507,3.31292285,-2.29717875,-1.37584069,47.54735,3.61624262400001,3.61624262400001
179,-2.69017902,-1.48376897,3.87700984,2.88279425,3.08139437,45.19291,3.8563464960000013,3.8563464960000013
180,-3.47202458,-4.85580578,2.80589922,-0.94975514,-4.12094034,53.26625,3.153916224000006,4.912770000000001
181,-2.56960472,-0.05083293,-1.82499377,4.93383639,1.76257967,46.58097,3.7087614720000133,3.7087614720000133
182,-3.64454565,3.35941123,-1.09322666,3.70085027,-1.08975113,47.06517,3.6647717760000114,3.6647717760000114
183,1.59276799,-2.49018194,2.37947695,-1.73036605,-3.86564194,49.53827,3.433796928000013,3.433796928000013
184,3.20966345,2.61934975,4.92919121,-1.01644968,0.83222753,43.30913,4.068318528000006,4.068318528000006
185,-2.58790918,-0.79863612,3.1446301,-3.16144919,2.11827031,48.17381,3.556004544000013,3.556004544000013
186,2.15181334,-0.0089967,4.81519123,-0.10304888,-1.80927081,45.46699,3.8294933760000123,3.8294933760000123
187,0.11294389,-1.07209516,-2.42820355,1.00076914,2.59348764,47.44259,3.62045894400001,3.62045894400001
188,-1.18730002,-3.39693465,-1.98517475,-1.88795987,-2.51004279,53.55289,3.1377283200000052,4.970098
189,4.5662181,-3.33860022,-0.88313757,3.45469882,-0.53272822,46.20171,3.7526302080000127,3.7526302080000127
190,4.95394738,-1.92578738,1.27716578,0.31842072,3.86544996,44.09038,3.97825344000001,3.97825344000001
191,-1.36567409,-1.37269669,-1.44411684,-2.31850985,-0.12051843,50.79437,3.3254703360000026,4.418394
192,0.26735242,-0.94762302,2.01428353,1.10868314,2.83721708,45.33109,3.839610816000011,3.839610816000011
193,-4.97125804,0.15232552,-3.64311948,-1.097691,0.18101714,52.44276,3.206359296000008,4.7480720000000005
194,2.81009522,-2.25261973,-2.4634927,-3.53614131,2.24251694,49.10061,3.4732955520000024,3.4732955520000024
195,-0.56268877,-4.03807712,1.77410402,-1.31017664,-0.64281186,49.82995,3.405041280000007,3.405041280000007
196,1.9638806,4.97034121,-2.5203305,-3.16997032,-4.25466437,49.05092,3.481456896000004,3.481456896000004
197,4.9376456,-1.13710728,2.28105473,-4.53162255,-0.93673107,47.37181,3.638010240000003,3.638010240000003
198,-1.79693039,-4.23457767,1.39406796,2.98959546,-2.23488862,49.37469,3.443788224000002,3.443788224000002
199,2.32756918,-4.79223814,-2.47007865,3.59981671,-0.34531309,48.40856,3.538931904000009,3.538931904000009
200,-4.83108163,-1.63035685,-2.15365451,0.68670694,3.75847264,49.61095,3.431381184000007,3.431381184000007
201,-0.20513791,-2.71064582,2.98901682,2.59254841,4.22617158,44.70171,3.9092526720000134,3.9092526720000134
202,-3.3718144,-4.94278346,-3.15482371,1.83020253,-3.6965798,55.61039,3.0354134400000095,5.381598
203,-0.86428709,1.70389223,-2.89196106,-3.4942371,1.42385904,49.5079,3.4334167680000056,3.4334167680000056
204,1.58035198,3.64929493,-0.98331293,0.43143883,-1.76997495,46.34555,3.737136960000012,3.737136960000012
205,-2.76480648,-4.90488352,-3.96455809,-2.90652366,-1.0371803,57.68155,2.93855212800001,5.7958300000000005
206,0.67477293,4.524264,2.8157109,-4.94189505,-1.16351931,46.82076,3.694004352000013,3.694004352000013
207,2.61798107,4.85249815,3.25491087,-1.80289158,0.41923063,43.78939,4.015084032000002,4.015084032000002
208,4.60557907,-3.31686091,-3.0804082,-3.99497943,0.05281266,50.46693,3.363816384000004,4.352906
209,2.57966478,-0.51231892,-1.34436762,-1.93329155,-3.33856713,49.72968,3.4150101120000027,3.4150101120000027
210,-1.63202346,2.36673116,-2.74441989,-4.1754598,-0.43814718,50.85028,3.325392576000008,4.429576000000001
211,-2.32317649,1.85443281,3.04181576,-1.17148428,1.75167345,46.21179,3.7477416960000065,3.7477416960000065
212,4.35378019,-3.76171763,2.47106637,1.04808258,-3.9818753,47.59576,3.6171083520000065,3.6171083520000065
213,4.21101615,-2.2926984,4.52112124,-3.31548039,4.34925028,44.51894,3.9343622400000027,3.9343622400000027
214,1.32547823,-3.02295835,-0.60462537,0.91380981,-0.03070962,48.20459,3.550217472000003,3.550217472000003
215,-0.47594224,1.03688803,-0.47931359,-1.41209853,2.70928086,46.95033,3.6710841600000044,3.6710841600000044
216,-0.3051871,3.16537043,-1.84157359,2.66449957,1.22761647,45.47868,3.823661376000001,3.823661376000001
217,2.47280093,3.60421307,1.63107254,-0.84056089,-3.63298069,46.22236,3.7512512640000133,3.7512512640000133
218,-1.64850029,4.40547371,3.73253071,4.52424291,4.63991762,41.47889,4.287757248000013,4.287757248000013
219,2.66530754,2.71003204,2.33412647,-1.19121006,1.55191435,44.25288,3.9601526400000058,3.9601526400000058
220,-4.44222824,0.68708944,-4.05316509,-4.98761416,1.45847051,53.77974,3.1217425920000013,5.015468
221,1.60495117,-4.66605931,-0.44499424,4.68786042,4.96027923,45.02415,3.8768578560000044,3.8768578560000044
222,0.09896637,2.16250253,2.34088723,4.88465948,3.92788129,42.23553,4.191042816000009,4.191042816000009
223,-4.40513931,-1.59927006,3.40054743,-2.88070575,-2.6307088,51.7063,3.260939904000004,4.6007799999999985
224,4.37327546,3.91400613,-3.94814458,3.20345382,3.19073465,43.2805,4.075197696000011,4.075197696000011
225,0.82795483,-4.23148359,2.77508344,-1.28197144,0.5517847,48.27779,3.552828480000006,3.552828480000006
226,-3.41505858,2.26803146,-0.16565674,1.50644892,3.19252729,46.11227,3.7578090240000113,3.7578090240000113
227,0.76806048,2.27828641,-4.19088841,-0.37697519,2.99316208,46.96482,3.6750965760000005,3.6750965760000005
228,-1.25650393,-3.37643714,-3.93735014,2.70995696,-3.69178412,52.78714,3.1988666880000127,4.816948
229,-4.62100507,-4.13275057,4.18935661,4.24691018,-0.55454268,48.08971,3.573847872000005,3.573847872000005
230,-1.94757764,-3.89078597,-3.2296487,-4.26843685,0.26061759,55.07765,3.0466437120000025,5.27505
231,-3.84900274,2.81537192,-3.12122255,2.39374749,-4.67491235,50.97082,3.3334830720000013,4.453684000000001
232,2.62594384,3.78074376,3.70471077,-2.84585765,-3.70445844,46.11774,3.765362112000001,3.765362112000001
233,0.10762806,-3.85744692,2.82338098,0.60139079,-1.80235898,48.59231,3.5196180480000088,3.5196180480000088
234,2.30853138,-2.27037185,3.33005371,-0.47512753,-0.60149515,46.60637,3.7105171200000067,3.7105171200000067
235,3.71248053,3.43975632,-4.08075081,2.91201618,3.3260032,43.8109,4.013689536000009,4.013689536000009
236,-2.20000005,3.29062335,1.50887136,1.40074879,2.75516459,44.74182,3.9033550080000006,3.9033550080000006
237,2.28527777,4.14496649,-4.36455247,-0.40475437,2.79467267,45.72876,3.804001920000008,3.804001920000008
238,-1.14332221,3.75183118,-4.43319362,1.8675684,-1.63720071,48.39771,3.542645376000006,3.542645376000006
239,-4.35682439,-4.10532013,-4.15853931,-0.15107086,-2.97388333,57.57297,2.931308352000006,5.774114000000001
240,-0.27907984,-3.35178485,-2.72923059,1.1597253,-2.49011182,51.45687,3.2792895360000127,4.5508939999999996
241,-0.99912243,-3.51737671,-1.45605739,-2.36966816,-1.9096613,53.03652,3.168638784000005,4.866823999999999
242,-4.19540387,3.70995318,1.02272682,2.12703455,-0.16804361,46.5146,3.7193592960000075,3.7193592960000075
243,-2.03629054,-2.89212135,2.71767456,-1.18184179,-4.45774685,51.48893,3.2723861760000084,4.5573060000000005
244,2.05737999,0.86082002,4.67933909,-1.77824447,-2.85318297,46.35396,3.7396546560000132,3.7396546560000132
245,4.04265137,-3.72453626,-2.03787048,3.48989901,-2.67561669,48.02636,3.572403264000004,3.572403264000004
246,4.19068202,-2.18256329,-4.60796535,2.78115117,-0.84676285,47.93818,3.5827729920000078,3.5827729920000078
247,-1.6141555,-3.84158046,0.73724001,-3.62343114,-0.22143911,52.00314,3.2415811200000033,4.660148000000001
