dimension,dataset,feature,mean,std,min,max,count,n_missing
5,BBOB_SM_all,ela_meta.costs_runtime,0.020517041362530415,0.005544510887759988,0.0,0.208866,1233,0
5,BBOB_SM_all,ela_distr.skewness,1.514038970248105,2.0736573084442336,-2.763102312123164,19.993249558633128,1233,0
5,BBOB_SM_all,ela_distr.kurtosis,8.634255769598271,28.00165732123121,-1.7803683838885969,500.9088242548963,1233,0
5,BBOB_SM_all,ela_distr.number_of_peaks,2.694241686942417,1.6410246630647458,1.0,9.0,1233,0
5,BBOB_SM_all,ela_distr.costs_runtime,0.010835165450121654,0.002008572997731083,0.0,0.016,1233,0
5,BBOB_SM_all,nbc.nn_nb.sd_ratio,0.7601993075848215,0.11980165523452166,0.4552523327521054,0.9258402500018312,1233,0
5,BBOB_SM_all,nbc.nn_nb.mean_ratio,0.8465104788783518,0.025450339153237647,0.7683259306194228,0.8795221540988787,1233,0
5,BBOB_SM_all,nbc.nn_nb.cor,0.5550753949476224,0.08672603323058939,0.2748438574605156,0.6971511074015246,1233,0
5,BBOB_SM_all,nbc.dist_ratio.coeff_var,0.2023030427773543,0.019892447415211564,0.1708685620122738,0.2656970594745212,1233,0
5,BBOB_SM_all,nbc.nb_fitness.cor,-0.333853365535315,0.12163883670929009,-0.6294923117069361,-0.0839526909280438,1233,0
5,BBOB_SM_all,nbc.costs_runtime,0.2736976788321168,0.04421090871217768,0.0,0.350765,1233,0
5,BBOB_SM_all,disp.ratio_mean_02,0.6578160854423631,0.17799878027322208,0.3839196211957979,1.3007520022658896,1233,0
5,BBOB_SM_all,disp.ratio_mean_05,0.7181532532778352,0.1422158451229218,0.4930750489643734,1.130226420238836,1233,0
5,BBOB_SM_all,disp.ratio_mean_10,0.7673459601203011,0.11354296871222985,0.5785324999548638,1.1130506531385091,1233,0
5,BBOB_SM_all,disp.ratio_mean_25,0.8438640480676636,0.07293860650681504,0.7140104937728208,1.0934769598782834,1233,0
5,BBOB_SM_all,disp.ratio_median_02,0.6454864816410382,0.18805169336770172,0.3873795132638783,1.3260518552924598,1233,0
5,BBOB_SM_all,disp.ratio_median_05,0.7058177793858845,0.1517480780469511,0.4880720568411737,1.1964531114398,1233,0
5,BBOB_SM_all,disp.ratio_median_10,0.7560929109554524,0.12069253186114959,0.5772245156919386,1.1228284302262614,1233,0
5,BBOB_SM_all,disp.ratio_median_25,0.8365556620361049,0.07720187076397768,0.7143812150125827,1.1154397825441194,1233,0
5,BBOB_SM_all,disp.diff_mean_02,-3.00770946466317,1.5645805933571724,-5.41678794955852,2.6493948134780165,1233,0
5,BBOB_SM_all,disp.diff_mean_05,-2.477339878348173,1.250007750447068,-4.457056352663046,1.1510983612040704,1233,0
5,BBOB_SM_all,disp.diff_mean_10,-2.044952026633355,0.9979620129345133,-3.705685416903391,0.9976686376310848,1233,0
5,BBOB_SM_all,disp.diff_mean_25,-1.372374109929499,0.641074249800148,-2.513291505392002,0.8234604285768548,1233,0
5,BBOB_SM_all,disp.diff_median_02,-3.13231373947438,1.6615365647076628,-5.418504450513922,2.891639531858712,1233,0
5,BBOB_SM_all,disp.diff_median_05,-2.599203556168687,1.340735060237427,-4.540655561509869,1.751694594670349,1233,0
5,BBOB_SM_all,disp.diff_median_10,-2.155013863937469,1.0663148944862344,-3.7393637543795473,1.0973064514408826,1233,0
5,BBOB_SM_all,disp.diff_median_25,-1.444084956852788,0.6820371422933449,-2.5230579778386453,1.0192623278268125,1233,0
5,BBOB_SM_all,disp.costs_runtime,0.09764282643957826,0.01693407383296299,0.0,0.117076,1233,0
5,BBOB_SM_all,pca.expl_var.cov_x,1.0,0.0,1.0,1.0,1233,0
5,BBOB_SM_all,pca.expl_var.cor_x,1.0,0.0,1.0,1.0,1233,0
5,BBOB_SM_all,pca.expl_var.cov_init,0.8333333333333331,2.2213470215126896e-16,0.8333333333333334,0.8333333333333334,1233,0
5,BBOB_SM_all,pca.expl_var.cor_init,0.8860502838605029,0.0775368133610803,0.8333333333333334,1.0,1233,0
5,BBOB_SM_all,pca.expl_var_PC1.cov_x,0.21660614947367682,0.006909905842364596,0.2042092557943659,0.2778154764547946,1233,0
5,BBOB_SM_all,pca.expl_var_PC1.cor_x,0.2166050694461826,0.006904533459303073,0.2042154397448282,0.2778026622647385,1233,0
5,BBOB_SM_all,pca.expl_var_PC1.cov_init,0.216523986719201,0.006908419274948807,0.2042802381179599,0.2782429120164366,1233,0
5,BBOB_SM_all,pca.expl_var_PC1.cor_init,0.2614667133641366,0.049183229118151844,0.1752019869023983,0.3490559953355095,1233,0
5,BBOB_SM_all,pca.costs_runtime,0.014815979724249797,0.0015879828963095532,0.0,0.016151,1233,0
5,BBOB_SM_all,seed_number,48.0,3.2113081446662823,43.0,53.0,33,1200
10,BBOB_SM_all,ic.h_max,0.8131144178440893,0.038833006687415954,0.6613236807759661,0.8853718733654948,1233,0
10,BBOB_SM_all,ic.eps_s,-1.1569192874951186,0.17185868513057034,-2.017017017017017,-0.7957957957957956,1233,0
10,BBOB_SM_all,ic.eps_max,0.007105231805205331,0.004713381391352697,1e-05,0.0241759407916913,1233,0
10,BBOB_SM_all,ic.eps_ratio,-1.9652377438265523,0.3842161646019333,-4.21921921921922,-1.3963963963963963,1233,0
10,BBOB_SM_all,ic.m0,0.5700599735818309,0.03912634478364265,0.4939951961569255,0.6921537229783827,1233,0
10,BBOB_SM_all,ic.costs_runtime,1.5641463154906732,0.23341012166918818,0.156,1.795684,1233,0
10,BBOB_SM_all,ela_level.mmce_lda_10,0.09278929440389291,0.016200333602062286,0.026,0.12,1233,0
10,BBOB_SM_all,ela_level.mmce_qda_10,0.071409904298459,0.02149119979079812,0.01880001,0.1233333333333333,1233,0
10,BBOB_SM_all,ela_level.lda_qda_10,1.3789780887844383,0.3377071065615969,0.7837837837837838,2.793102645660158,1233,0
10,BBOB_SM_all,ela_level.mmce_lda_25,0.1963672343876723,0.06651641949645493,0.0108,0.3555999999999999,1233,0
10,BBOB_SM_all,ela_level.mmce_qda_25,0.13886056663963228,0.06200908719945285,0.02160001,0.2866666666666667,1233,0
10,BBOB_SM_all,ela_level.lda_qda_25,1.5207627287740673,0.6198467359060024,0.3374998945312829,5.272726473829323,1233,0
10,BBOB_SM_all,ela_level.mmce_lda_50,0.2565399297107326,0.13990144778928354,0.0111999999999999,0.534,1233,0
10,BBOB_SM_all,ela_level.mmce_qda_50,0.17398368099486344,0.12010168101526568,0.01920001,0.5260000100000001,1233,0
10,BBOB_SM_all,ela_level.lda_qda_50,1.6253349520138265,0.9999097666408513,0.4999997916667534,9.371210346361677,1233,0
10,BBOB_SM_all,ela_level.costs_runtime,0.3618334931062449,0.03875116813509718,0.11,0.403088,1233,0
10,BBOB_SM_all,ela_meta.lin_simple.adj_r2,0.4073196939947737,0.30276296080637805,-0.0229913622571875,1.0,1233,0
10,BBOB_SM_all,ela_meta.lin_simple.intercept,0.2912695288251772,0.22544181456541934,0.0033027450595527,0.960035978228737,1233,0
10,BBOB_SM_all,ela_meta.lin_simple.coef.min,0.001005996828252506,0.0014125020884389996,4.559160144375419e-07,0.0074377935660489,1233,0
10,BBOB_SM_all,ela_meta.lin_simple.coef.max,0.019812799513389764,0.017627859784313568,0.0010458457409987,0.0819457562384246,1233,0
10,BBOB_SM_all,ela_meta.lin_simple.coef.max_by_min,209.159701397153,1241.5489067505764,1.2499253592020647,31824.155474726344,1233,0
10,BBOB_SM_all,ela_meta.lin_w_interact.adj_r2,0.5569832890344937,0.31317222720726906,-0.0638348438440787,1.0,1233,0
10,BBOB_SM_all,ela_meta.quad_simple.adj_r2,0.6003380798100004,0.32250033543954043,-0.005405435158978,1.0,1233,0
10,BBOB_SM_all,ela_meta.quad_simple.cond,1921.3911254409134,33888.00609592976,1.000000000000003,1110601.5086449853,1233,0
10,BBOB_SM_all,ela_meta.quad_w_interact.adj_r2,0.7779974343888776,0.3075383777698924,-0.0206795302980054,1.0,1233,0
10,BBOB_SM_all,ela_meta.costs_runtime,0.10065827818329277,0.013621377932459051,0.015,0.13208,1233,0
10,BBOB_SM_all,ela_distr.skewness,1.573601240481705,3.0114127120261562,-5.027505574658341,32.11214464531448,1233,0
10,BBOB_SM_all,ela_distr.kurtosis,17.1651200513421,65.41810279786498,-1.6973844972317602,1298.161985613226,1233,0
10,BBOB_SM_all,ela_distr.number_of_peaks,3.0478507704785076,1.771935072114776,1.0,9.0,1233,0
10,BBOB_SM_all,ela_distr.costs_runtime,0.02135973884833739,0.004016723153816652,0.0,0.027483,1233,0
10,BBOB_SM_all,nbc.nn_nb.sd_ratio,0.8737234887291957,0.10329993864251895,0.537381170043303,1.0255861497823104,1233,0
10,BBOB_SM_all,nbc.nn_nb.mean_ratio,0.9192885249500806,0.01529705798677169,0.8571167112593722,0.9390239990300924,1233,0
10,BBOB_SM_all,nbc.nn_nb.cor,0.6381682185134919,0.0672542748513964,0.4241675630705694,0.7331451005737512,1233,0
10,BBOB_SM_all,nbc.dist_ratio.coeff_var,0.11940956552822365,0.013589147003020281,0.1019765548519655,0.173310467196645,1233,0
10,BBOB_SM_all,nbc.nb_fitness.cor,-0.4032471439193655,0.11204273723339625,-0.6605228693061346,-0.0787966873894843,1233,0
10,BBOB_SM_all,nbc.costs_runtime,1.083953785888078,0.1766524296639538,0.015,1.238537,1233,0
10,BBOB_SM_all,disp.ratio_mean_02,0.7820700303370048,0.11023386442355351,0.6107223627958159,1.1730340008276894,1233,0
10,BBOB_SM_all,disp.ratio_mean_05,0.8220833098795826,0.0879007456810861,0.6840095934825786,1.101686393983653,1233,0
10,BBOB_SM_all,disp.ratio_mean_10,0.8550576167747116,0.07037329980549777,0.7417096027884448,1.099266703883058,1233,0
10,BBOB_SM_all,disp.ratio_mean_25,0.9029749153630969,0.04628248035387511,0.8300544584436821,1.0691500618801475,1233,0
10,BBOB_SM_all,disp.ratio_median_02,0.7786025132667272,0.11391918526682714,0.6110640998381602,1.18781000406111,1233,0
10,BBOB_SM_all,disp.ratio_median_05,0.8195614454597335,0.09008086866073606,0.6887951900355886,1.1235486092791696,1233,0
10,BBOB_SM_all,disp.ratio_median_10,0.8533250763608382,0.07173234972986689,0.7439967217015605,1.1222821894023147,1233,0
10,BBOB_SM_all,disp.ratio_median_25,0.9023407550357203,0.04658406423678505,0.8321692282052067,1.077685461117775,1233,0
10,BBOB_SM_all,disp.diff_mean_02,-2.762817796989303,1.3974995354665996,-4.934458165068371,2.195415818093132,1233,0
10,BBOB_SM_all,disp.diff_mean_05,-2.255544580912422,1.1143587469029905,-4.005885384035658,1.2912923757783616,1233,0
10,BBOB_SM_all,disp.diff_mean_10,-1.837510382637875,0.8921587036440723,-3.274408670914788,1.260244174498924,1233,0
10,BBOB_SM_all,disp.diff_mean_25,-1.230035323760055,0.5867507036382229,-2.154439967040407,0.8778972126782758,1233,0
10,BBOB_SM_all,disp.diff_median_02,-2.8141638930029695,1.448033808235606,-4.944004322188956,2.393028135498536,1233,0
10,BBOB_SM_all,disp.diff_median_05,-2.293533377581209,1.1450054220386965,-3.955916450268072,1.570667761179534,1233,0
10,BBOB_SM_all,disp.diff_median_10,-1.86436569377438,0.9117795021305573,-3.2542157046324736,1.5545678238002445,1233,0
10,BBOB_SM_all,disp.diff_median_25,-1.2413297363272473,0.5921233649200511,-2.133400544420038,0.9876116777190448,1233,0
10,BBOB_SM_all,disp.costs_runtime,0.44877025060827247,0.07824545737777856,0.0,0.542247,1233,0
10,BBOB_SM_all,pca.expl_var.cov_x,0.9000000000000002,2.2213470215126896e-16,0.9,0.9,1233,0
10,BBOB_SM_all,pca.expl_var.cor_x,0.9000000000000002,2.2213470215126896e-16,0.9,0.9,1233,0
10,BBOB_SM_all,pca.expl_var.cov_init,0.8181818181818182,0.0,0.8181818181818182,0.8181818181818182,1233,0
10,BBOB_SM_all,pca.expl_var.cor_init,0.8875617488756176,0.03866398913305554,0.8181818181818182,0.9090909090909092,1233,0
10,BBOB_SM_all,pca.expl_var_PC1.cov_x,0.1104420403223169,0.0038066697422470433,0.1055044351333756,0.1399501372225437,1233,0
10,BBOB_SM_all,pca.expl_var_PC1.cor_x,0.11044203564766591,0.00380679030019566,0.1055039822649424,0.1399673585895267,1233,0
10,BBOB_SM_all,pca.expl_var_PC1.cov_init,0.11042849141260778,0.0038021515265170254,0.1054861393176134,0.1399017283390615,1233,0
10,BBOB_SM_all,pca.expl_var_PC1.cor_init,0.14414591462496945,0.025436488528240778,0.0969611936811376,0.1877669671189182,1233,0
10,BBOB_SM_all,pca.costs_runtime,0.021400221411192213,0.0027431332708572594,0.0,0.027107,1233,0
10,BBOB_SM_all,seed_number,48.0,3.2113081446662823,43.0,53.0,33,1200
20,BBOB_SM_all,ic.h_max,0.830853903131556,0.03125909985910205,0.733445701092468,0.8798678133990712,1233,0
20,BBOB_SM_all,ic.eps_s,-1.4503026952337574,0.17590120968432643,-2.5975975975975976,-1.1161161161161162,1233,0
20,BBOB_SM_all,ic.eps_max,0.004118572861051988,0.0024119617516830624,1.8207916800994626e-05,0.0105444279352616,1233,0
20,BBOB_SM_all,ic.eps_ratio,-2.2183213221331632,0.3986032795703995,-4.119119119119119,-1.4964964964964964,1233,0
20,BBOB_SM_all,ic.m0,0.5973239076055575,0.030951979981497554,0.5334448160535117,0.6923076923076923,1233,0
20,BBOB_SM_all,ic.costs_runtime,3.836297892133009,0.5505497016369736,0.484,4.306086,1233,0
20,BBOB_SM_all,ela_level.mmce_lda_10,0.09060005406866718,0.01520954656243509,0.0292,0.125,1233,0
20,BBOB_SM_all,ela_level.mmce_qda_10,0.07532204271424706,0.018504482278337973,0.02640001,0.1266666666666666,1233,0
20,BBOB_SM_all,ela_level.lda_qda_10,1.2373037028617284,0.21440458852598762,0.7894736842105264,1.9739126143668224,1233,0
20,BBOB_SM_all,ela_level.mmce_lda_25,0.19083276561232762,0.05965961892645173,0.0131999999999999,0.3502,1233,0
20,BBOB_SM_all,ela_level.mmce_qda_25,0.1438180686672073,0.05789509865626709,0.03020001,0.3016666666666666,1233,0
20,BBOB_SM_all,ela_level.lda_qda_25,1.3916276049542202,0.47825327750932106,0.3606556391651258,4.234567378448473,1233,0
20,BBOB_SM_all,ela_level.mmce_lda_50,0.26277301973506345,0.1280902724527338,0.0104,0.5248,1233,0
20,BBOB_SM_all,ela_level.mmce_qda_50,0.18384948256285477,0.11498501006133842,0.0264000099999999,0.5298000100000001,1233,0
20,BBOB_SM_all,ela_level.lda_qda_50,1.5565962069287362,0.8043608963481302,0.3391811873739218,6.662336580789516,1233,0
20,BBOB_SM_all,ela_level.costs_runtime,0.7917482546634226,0.10257148098314027,0.172,0.876945,1233,0
20,BBOB_SM_all,ela_meta.lin_simple.adj_r2,0.3956380122378852,0.3011380534535622,-0.0022921245451719,1.0,1233,0
20,BBOB_SM_all,ela_meta.lin_simple.intercept,0.3064547764723713,0.23538642551236447,0.0024717066333834,0.9783555861936166,1233,0
20,BBOB_SM_all,ela_meta.lin_simple.coef.min,0.0004214370471468363,0.0007104360899439996,1.3761152970160178e-08,0.0046036603696447,1233,0
20,BBOB_SM_all,ela_meta.lin_simple.coef.max,0.013833404967930688,0.013533233627828798,0.0004755264209805,0.0807723205766876,1233,0
20,BBOB_SM_all,ela_meta.lin_simple.coef.max_by_min,2128.4566796487384,55236.425655306004,1.4929569414561423,1934973.2871704707,1233,0
20,BBOB_SM_all,ela_meta.lin_w_interact.adj_r2,0.5592662284790971,0.31637703064541134,-0.0105522541834699,1.0,1233,0
20,BBOB_SM_all,ela_meta.quad_simple.adj_r2,0.5759797597997025,0.33073082026714157,-0.0036589494996153,1.0,1233,0
20,BBOB_SM_all,ela_meta.quad_simple.cond,1447.3752339267153,14090.260406383608,1.000000000000005,416306.3808273237,1233,0
20,BBOB_SM_all,ela_meta.quad_w_interact.adj_r2,0.7716643438918035,0.30784770872860673,-0.0235628705199573,1.0,1233,0
20,BBOB_SM_all,ela_meta.costs_runtime,3.8708057080291973,0.6036376133825728,0.438,6.589975,1233,0
20,BBOB_SM_all,ela_distr.skewness,1.7728287976727193,4.083575613785167,-8.618366571423497,46.675201039317095,1233,0
20,BBOB_SM_all,ela_distr.kurtosis,30.973723271169554,128.4682315644053,-1.240007889879739,2596.5078765319417,1233,0
20,BBOB_SM_all,ela_distr.number_of_peaks,2.930251419302514,1.659780541661242,1.0,9.0,1233,0
20,BBOB_SM_all,ela_distr.costs_runtime,0.039932614760746145,0.008138677216602719,0.0,0.05536,1233,0
20,BBOB_SM_all,nbc.nn_nb.sd_ratio,0.9338354670580136,0.09054262935815657,0.636010858224964,1.0610006899957984,1233,0
20,BBOB_SM_all,nbc.nn_nb.mean_ratio,0.957098563708501,0.00947122231038854,0.9228208689171692,0.9702157588669515,1233,0
20,BBOB_SM_all,nbc.nn_nb.cor,0.7047609972611334,0.05764087280051854,0.5152313542036057,0.793030908938656,1233,0
20,BBOB_SM_all,nbc.dist_ratio.coeff_var,0.06918559454004844,0.00873551419579165,0.0565777003466197,0.0999664704043908,1233,0
20,BBOB_SM_all,nbc.nb_fitness.cor,-0.41053807742143283,0.1112227273899421,-0.6388777886379319,-0.0659691541285506,1233,0
20,BBOB_SM_all,nbc.costs_runtime,4.591539150851581,0.7557061635648212,0.031,4.92924,1233,0
20,BBOB_SM_all,disp.ratio_mean_02,0.8654185383627403,0.06689746981572815,0.7632866874373161,1.0831196460809984,1233,0
20,BBOB_SM_all,disp.ratio_mean_05,0.8907771810214928,0.054356820040357925,0.8046939973951563,1.0573129735962772,1233,0
20,BBOB_SM_all,disp.ratio_mean_10,0.911000842592236,0.04423215093880621,0.8353791060517971,1.0453620943233262,1233,0
20,BBOB_SM_all,disp.ratio_mean_25,0.9405485095303634,0.030133782603334863,0.8872866323233091,1.0287188561377718,1233,0
20,BBOB_SM_all,disp.ratio_median_02,0.8648957950089669,0.06759080489398275,0.7630354706710087,1.1040401913823348,1233,0
20,BBOB_SM_all,disp.ratio_median_05,0.8905339900620046,0.054587603426792405,0.8042786241387383,1.0641238327932678,1233,0
20,BBOB_SM_all,disp.ratio_median_10,0.9109073239907326,0.04423918260558083,0.8365131115682595,1.0456609960693948,1233,0
20,BBOB_SM_all,disp.ratio_median_25,0.9406184416923643,0.029915334241996806,0.8880085195198304,1.0311893590932693,1233,0
20,BBOB_SM_all,disp.diff_mean_02,-2.4354213315017086,1.2105830558313142,-4.283217578051014,1.505684950322987,1233,0
20,BBOB_SM_all,disp.diff_mean_05,-1.976523241596909,0.9836482113437064,-3.534097117484082,1.0382055972432802,1233,0
20,BBOB_SM_all,disp.diff_mean_10,-1.6105508806639124,0.8004301403720646,-2.9788524323886048,0.8214244151700498,1233,0
20,BBOB_SM_all,disp.diff_mean_25,-1.0758487775953816,0.5453035136566401,-2.0396195508089434,0.5201008927686317,1233,0
20,BBOB_SM_all,disp.diff_median_02,-2.448049731701406,1.2247183378325868,-4.293490040576607,1.8884060493410253,1233,0
20,BBOB_SM_all,disp.diff_median_05,-1.9834915754975069,0.9891090635900806,-3.546409970973304,1.1631673070106956,1233,0
20,BBOB_SM_all,disp.diff_median_10,-1.6143329822509633,0.8015968540286491,-2.9621189298804467,0.8281104493307332,1233,0
20,BBOB_SM_all,disp.diff_median_25,-1.0759759680180214,0.5420531015533944,-2.029325739251913,0.5656972847026012,1233,0
20,BBOB_SM_all,disp.costs_runtime,1.8663667250608273,0.32769622628630307,0.0,2.259272,1233,0
20,BBOB_SM_all,pca.expl_var.cov_x,0.9000000000000002,2.2213470215126896e-16,0.9,0.9,1233,0
20,BBOB_SM_all,pca.expl_var.cor_x,0.9000000000000002,2.2213470215126896e-16,0.9,0.9,1233,0
20,BBOB_SM_all,pca.expl_var.cov_init,0.8571428571428568,3.332020532269034e-16,0.8571428571428571,0.8571428571428571,1233,0
20,BBOB_SM_all,pca.expl_var.cor_init,0.8842158112231104,0.023594383721739248,0.8571428571428571,0.9047619047619048,1233,0
20,BBOB_SM_all,pca.expl_var_PC1.cov_x,0.05503514944400902,0.00188147605325234,0.0527355046354329,0.0704075675604588,1233,0
20,BBOB_SM_all,pca.expl_var_PC1.cor_x,0.0550378888986481,0.0018786093381859927,0.0532568236035568,0.0702832496100738,1233,0
20,BBOB_SM_all,pca.expl_var_PC1.cov_init,0.05537846112781338,0.0018842716704814367,0.0536708962209374,0.0708394798107396,1233,0
20,BBOB_SM_all,pca.expl_var_PC1.cor_init,0.07500953137578331,0.013318408210090988,0.0514200160125297,0.0979392840851471,1233,0
20,BBOB_SM_all,pca.costs_runtime,0.045871278183292785,0.004785890696727754,0.0,0.060137,1233,0
20,BBOB_SM_all,seed_number,48.0,3.2113081446662823,43.0,53.0,33,1200
