dimension,dataset,feature,mean,std,min,max,count,n_missing
10,BBOB_SM_all,pca.expl_var.cov_x,0.9000000000000002,2.2213470215126896e-16,0.9,0.9,1233,0
10,BBOB_SM_all,pca.expl_var.cor_x,0.9000000000000002,2.2213470215126896e-16,0.9,0.9,1233,0
10,BBOB_SM_all,pca.expl_var.cov_init,0.8181818181818182,0.0,0.8181818181818182,0.8181818181818182,1233,0
10,BBOB_SM_all,pca.expl_var.cor_init,0.8875617488756176,0.0386639891330555,0.8181818181818182,0.9090909090909092,1233,0
10,BBOB_SM_all,pca.expl_var_PC1.cov_x,0.1104420403223169,0.003806669742247,0.1055044351333756,0.1399501372225437,1233,0
10,BBOB_SM_all,pca.expl_var_PC1.cor_x,0.1104420356476659,0.0038067903001956,0.1055039822649424,0.1399673585895267,1233,0
10,BBOB_SM_all,pca.expl_var_PC1.cov_init,0.1104284914126077,0.003802151526517,0.1054861393176134,0.1399017283390615,1233,0
10,BBOB_SM_all,pca.expl_var_PC1.cor_init,0.1441459146249694,0.0254364885282407,0.0969611936811376,0.1877669671189182,1233,0
10,BBOB_SM_all,pca.costs_runtime,0.0214002214111922,0.0027431332708572,0.0,0.027107,1233,0
10,BBOB_SM_all,seed_number,48.0,3.2113081446662823,43.0,53.0,33,1200
20,BBOB_SM_all,ic.h_max,0.830853903131556,0.031259099859102,0.733445701092468,0.8798678133990712,1233,0
20,BBOB_SM_all,ic.eps_s,-1.4503026952337574,0.1759012096843264,-2.5975975975975976,-0.115115115115115,1233,0
20,BBOB_SM_all,ic.eps_max,0.0041185728610519,0.002411961751683,1.8207916800994626e-05,0.0105444279352616,1233,0
20,BBOB_SM_all,ic.eps_ratio,-2.2183213221331632,0.3986032795703995,-4.119119119119119,-0.9759759759759756,1233,0
20,BBOB_SM_all,ic.m0,0.5973239076055575,0.0309519799814975,0.5334448160535117,0.6923076923076923,1233,0
20,BBOB_SM_all,ic.costs_runtime,3.836297892133009,0.5505497016369736,0.484,4.306086,1233,0
20,BBOB_SM_all,ela_level.mmce_lda_10,0.0906000540686671,0.015209546562435,0.0292,0.125,1233,0
20,BBOB_SM_all,ela_level.mmce_qda_10,0.075322042714247,0.0185044822783379,0.02640001,0.1266666666666666,1233,0
20,BBOB_SM_all,ela_level.lda_qda_10,1.2373037028617284,0.2144045885259876,0.7894736842105264,1.9739126143668224,1233,0
20,BBOB_SM_all,ela_level.mmce_lda_25,0.1908327656123276,0.0596596189264517,0.0131999999999999,0.3502,1233,0
20,BBOB_SM_all,ela_level.mmce_qda_25,0.1438180686672073,0.057895098656267,0.03020001,0.3016666666666666,1233,0
20,BBOB_SM_all,ela_level.lda_qda_25,1.3916276049542202,0.478253277509321,0.3606556391651258,4.234567378448473,1233,0
20,BBOB_SM_all,ela_level.mmce_lda_50,0.2627730197350634,0.1280902724527338,0.0104,0.5248,1233,0
20,BBOB_SM_all,ela_level.mmce_qda_50,0.1838494825628547,0.1149850100613384,0.0264000099999999,0.5298000100000001,1233,0
20,BBOB_SM_all,ela_level.lda_qda_50,1.5565962069287362,0.8043608963481302,0.3391811873739218,6.662336580789516,1233,0
20,BBOB_SM_all,ela_level.costs_runtime,0.7917482546634226,0.1025714809831402,0.172,0.876945,1233,0
20,BBOB_SM_all,ela_meta.lin_simple.adj_r2,0.3956380122378852,0.3011380534535622,-0.0022921245451719,1.0,1233,0
20,BBOB_SM_all,ela_meta.lin_simple.intercept,0.3064547764723713,0.2353864255123644,0.0024717066333834,0.9783555861936166,1233,0
20,BBOB_SM_all,ela_meta.lin_simple.coef.min,0.0004214370471468,0.0007104360899439,1.3761152970160178e-08,0.0046036603696447,1233,0
20,BBOB_SM_all,ela_meta.lin_simple.coef.max,0.0138334049679306,0.0135332336278287,0.0004755264209805,0.0807723205766876,1233,0
20,BBOB_SM_all,ela_meta.lin_simple.coef.max_by_min,2128.4566796487384,55236.425655306,1.4929569414561423,1934973.2871704707,1233,0
20,BBOB_SM_all,ela_meta.lin_w_interact.adj_r2,0.5592662284790971,0.3163770306454113,-0.0105522541834699,1.0,1233,0
20,BBOB_SM_all,ela_meta.quad_simple.adj_r2,0.5759797597997025,0.3307308202671415,-0.0036589494996153,1.0,1233,0
20,BBOB_SM_all,ela_meta.quad_simple.cond,1447.3752339267153,14090.260406383608,1.000000000000005,416306.3808273237,1233,0
20,BBOB_SM_all,ela_meta.quad_w_interact.adj_r2,0.7716643438918035,0.3078477087286067,-0.0235628705199573,1.0,1233,0
20,BBOB_SM_all,ela_meta.costs_runtime,3.870805708029197,0.6036376133825728,0.438,6.589975,1233,0
20,BBOB_SM_all,ela_distr.skewness,1.7728287976727193,4.083575613785167,-8.618366571423497,46.675201039317095,1233,0
20,BBOB_SM_all,ela_distr.kurtosis,30.973723271169558,128.4682315644053,-1.240007889879739,2596.5078765319417,1233,0
20,BBOB_SM_all,ela_distr.number_of_peaks,2.930251419302514,1.659780541661242,1.0,9.0,1233,0
20,BBOB_SM_all,ela_distr.costs_runtime,0.0399326147607461,0.0081386772166027,0.0,0.05536,1233,0
20,BBOB_SM_all,nbc.nn_nb.sd_ratio,0.9338354670580136,0.0905426293581565,0.636010858224964,1.0610006899957984,1233,0
20,BBOB_SM_all,nbc.nn_nb.mean_ratio,0.957098563708501,0.0094712223103885,0.9228208689171692,0.9702157588669515,1233,0
20,BBOB_SM_all,nbc.nn_nb.cor,0.7047609972611334,0.0576408728005185,0.5152313542036057,0.793030908938656,1233,0
20,BBOB_SM_all,nbc.dist_ratio.coeff_var,0.0691855945400484,0.0087355141957916,0.0565777003466197,0.0999664704043908,1233,0
20,BBOB_SM_all,nbc.nb_fitness.cor,-0.4105380774214328,0.1112227273899421,-0.6388777886379319,-0.0659691541285506,1233,0
20,BBOB_SM_all,nbc.costs_runtime,4.591539150851581,0.7557061635648212,0.031,4.92924,1233,0
20,BBOB_SM_all,disp.ratio_mean_02,0.8654185383627403,0.0668974698157281,0.7632866874373161,1.0831196460809984,1233,0
20,BBOB_SM_all,disp.ratio_mean_05,0.8907771810214928,0.0543568200403579,0.8046939973951563,1.0573129735962772,1233,0
20,BBOB_SM_all,disp.ratio_mean_10,0.911000842592236,0.0442321509388062,0.8353791060517971,1.0453620943233262,1233,0
20,BBOB_SM_all,disp.ratio_mean_25,0.9405485095303634,0.0301337826033348,0.8872866323233091,1.0287188561377718,1233,0
20,BBOB_SM_all,disp.ratio_median_02,0.8648957950089669,0.0675908048939827,0.7630354706710087,1.1040401913823348,1233,0
20,BBOB_SM_all,disp.ratio_median_05,0.8905339900620046,0.0545876034267924,0.8042786241387383,1.0641238327932678,1233,0
20,BBOB_SM_all,disp.ratio_median_10,0.9109073239907326,0.0442391826055808,0.8365131115682595,1.0456609960693948,1233,0
20,BBOB_SM_all,disp.ratio_median_25,0.9406184416923644,0.0299153342419968,0.8880085195198304,1.0311893590932693,1233,0
20,BBOB_SM_all,disp.diff_mean_02,-2.4354213315017086,1.2105830558313142,-4.283217578051014,1.505684950322987,1233,0
20,BBOB_SM_all,disp.diff_mean_05,-1.976523241596909,0.9836482113437064,-3.534097117484082,1.0382055972432802,1233,0
20,BBOB_SM_all,disp.diff_mean_10,-1.6105508806639124,0.8004301403720646,-2.9788524323886048,0.8214244151700498,1233,0
20,BBOB_SM_all,disp.diff_mean_25,-1.0758487775953816,0.5453035136566401,-2.0396195508089434,0.5201008927686317,1233,0
20,BBOB_SM_all,disp.diff_median_02,-2.448049731701406,1.2247183378325868,-4.293490040576607,1.8884060493410253,1233,0
20,BBOB_SM_all,disp.diff_median_05,-1.9834915754975069,0.9891090635900806,-3.546409970973304,1.1631673070106956,1233,0
20,BBOB_SM_all,disp.diff_median_10,-1.6143329822509631,0.8015968540286491,-2.9621189298804467,0.8281104493307332,1233,0
20,BBOB_SM_all,disp.diff_median_25,-1.0759759680180214,0.5420531015533944,-2.029325739251913,0.5656972847026012,1233,0
20,BBOB_SM_all,disp.costs_runtime,1.8663667250608276,0.327696226286303,0.0,2.259272,1233,0
20,BBOB_SM_all,pca.expl_var.cov_x,0.9000000000000002,2.2213470215126896e-16,0.9,0.9,1233,0
20,BBOB_SM_all,pca.expl_var.cor_x,0.9000000000000002,2.2213470215126896e-16,0.9,0.9,1233,0
20,BBOB_SM_all,pca.expl_var.cov_init,0.8571428571428568,3.332020532269034e-16,0.8571428571428571,0.8571428571428571,1233,0
20,BBOB_SM_all,pca.expl_var.cor_init,0.8842158112231104,0.0235943837217392,0.8571428571428571,0.9047619047619048,1233,0
20,BBOB_SM_all,pca.expl_var_PC1.cov_x,0.055035149444009,0.0018814760532523,0.0527355046354329,0.0704075675604588,1233,0
20,BBOB_SM_all,pca.expl_var_PC1.cor_x,0.0550378888986481,0.0018786093381859,0.0532568236035568,0.0702832496100738,1233,0
20,BBOB_SM_all,pca.expl_var_PC1.cov_init,0.0553784611278133,0.0018842716704814,0.0536708962209374,0.0708394798107396,1233,0
20,BBOB_SM_all,pca.expl_var_PC1.cor_init,0.0750095313757833,0.0133184082100909,0.0514200160125297,0.0979392840851471,1233,0
20,BBOB_SM_all,pca.costs_runtime,0.0458712781832927,0.0047858906967277,0.0,0.060137,1233,0
20,BBOB_SM_all,seed_number,48.0,3.2113081446662823,43.0,53.0,33,1200
