id,x0,x1,x2,x3,x4,SEA,Intrusion,Penalized SEA
42,-2.27276703,-2.05448408,-3.43147617,-2.91700234,-0.04443126,11284.080094416158,71.44312,1144.3119999999994
43,4.35664099,-3.43959119,-0.08063045,3.39695318,-3.86592902,16577.773227315403,104.0323,4403.2300000000005
44,3.28060509,-3.70812859,-2.34766796,3.10768854,3.96982634,6148.820201112168,32.22242,-6148.820201112168
45,-1.8669762,4.45731698,4.59092405,-0.0786149,1.19349361,7057.890190623822,43.40974,-7057.890190623822
46,-0.99108901,-2.48886025,2.07990965,-1.04718464,-0.99345626,11460.833253705065,77.02224,1702.2239999999997
47,1.01783353,-2.9671229,3.17894904,2.50359309,4.66996169,5693.323334113729,28.10119,-5693.323334113729
48,0.90735638,3.8504747,0.96352123,-0.92810777,2.52600401,6085.946009751645,36.75763,-6085.946009751645
49,4.9035821,4.9248997,0.68719867,1.95345799,2.48589443,5270.116478643938,33.34971,-5270.116478643938
50,2.94442084,-4.98884976,4.06953786,-1.50167052,-2.30469313,12792.949716142732,98.1226,3812.2600000000007
51,1.6922052,-4.95116782,1.01708293,4.38828592,-0.18419425,9626.18659760645,62.19411,219.4110000000002
52,-0.52835122,-0.47788803,-1.59853156,-2.03724009,4.9803923,6043.614892345272,33.45837,-6043.614892345272
53,-3.36798987,2.377236,-0.64955576,-3.87759573,-3.45351768,17198.705321111443,102.7623,4276.23
54,2.63677068,1.6603748,1.38414919,2.90265047,-1.97244486,10311.069528858216,81.58888,2158.8880000000004
55,-1.52544873,0.46364204,2.78260411,0.18752373,-4.06072082,18457.89740372829,105.6884,4568.84
56,-1.6592832,4.40792917,3.13091683,2.34037882,-1.99282696,10607.649589722396,83.97964,2397.9640000000004
57,-4.29281937,-2.83393047,3.04368046,-1.87918113,-4.30576441,24337.641684252805,107.7544,4775.4400000000005
58,0.77062274,2.70350781,-3.85165003,-4.72192683,1.52877101,7268.512914824721,55.40922,-7268.512914824721
59,-0.35125979,-3.59204173,2.4888887,3.22512597,-1.5286843,11775.614492701823,79.77249,1977.2490000000005
60,1.11626143,-2.12645796,-3.93190954,-2.34161542,1.8008453,8116.224014098882,52.41713,-8116.224014098882
61,-1.74791188,-4.50506543,-3.71710251,0.60239622,2.31715325,9056.464718958565,45.93348,-9056.464718958565
62,-3.13109328,-1.90514215,1.93077908,-1.3638039,-0.16900897,10911.542387625872,66.85555,685.5549999999994
63,2.61250673,1.48276031,4.66054566,-3.29408472,4.27448718,5133.864773804028,30.46824,-5133.864773804028
64,-2.12897561,0.6111821,-4.88870868,0.76971134,-4.86000457,24700.07640860738,111.4639,5146.389999999999
65,4.06946106,-4.40770549,4.43154989,3.24306515,1.50746211,6977.57812604943,42.80058,-6977.57812604943
66,0.32202569,-1.96321919,3.00478228,3.02676527,2.77075024,6618.475963030052,32.5974,-6618.475963030052
67,0.49938385,-1.07635908,-3.50041868,-2.16143667,1.89166542,7902.367093437136,50.27987,-7902.367093437136
68,-2.23285742,-3.90849529,0.07043496,-3.38909397,-3.30880062,19736.05624772482,106.1276,4612.76
69,0.12229883,0.05715867,-2.90884757,-2.50776115,-2.3613235,13464.764915141415,101.3429,4134.29
70,-0.49288923,-2.70744069,4.23504488,-0.25990229,2.87317946,6983.083854453847,35.25708,-6983.083854453847
71,2.03993023,0.11526943,0.78716288,2.77149186,-3.34894615,14214.676236497726,99.3002,3930.02
72,-4.29706022,-1.9590361,-4.88769856,-0.87402942,-4.9659324,31054.321901113293,112.6886,5268.86
73,-3.83261693,3.50130281,3.43141478,-2.36017922,4.19770882,5993.746371831196,31.17229,-5993.746371831196
74,4.98451561,3.78221263,4.34598892,3.76105006,-4.02443556,13476.910649385183,102.7054,4270.54
75,-0.18712296,2.85127618,-3.18842205,-2.52703389,0.63840968,8150.879570363902,58.18362,-8150.879570363902
76,-0.07285509,2.783648,-4.15240584,-3.82860493,-3.91083719,17221.464016691458,109.9132,4991.320000000001
77,-4.39934619,3.45883294,4.75416719,0.32676752,3.75448381,6038.31997473065,29.25319,-6038.31997473065
78,-4.1317182,-3.97870875,0.22708585,3.50264528,2.24412884,8753.213192021507,42.72305,-8753.213192021507
79,-2.77822346,-4.03722452,-1.99070322,-0.85873725,1.80822387,9797.681565989087,49.62731,-9797.681565989087
80,-1.99978242,-2.91021976,-3.10265271,-3.80243118,-3.62183232,20939.660871509688,109.2299,4922.99
81,0.06106229,-1.92996952,3.88335197,-0.9473816,4.09868024,6123.194577303437,30.95216,-6123.194577303437
82,1.34458032,3.74778811,4.84037648,-0.2098364,-0.77027095,8367.490235624755,63.43785,343.78499999999974
83,-1.25569991,-3.11655413,0.3539129,2.66078897,2.54407594,7675.137098254672,36.05095,-7675.137098254672
84,2.25839302,-0.08267443,0.12645147,-2.74884609,1.08029371,7704.4260214909455,50.41632,-7704.4260214909455
85,1.4808601,-3.03047196,-3.12852579,2.22135692,-2.68185937,14470.831565707564,100.9738,4097.38
86,0.38484425,-3.01181726,-1.29353475,-4.2422073,3.00318525,7574.375905602788,43.58132,-7574.375905602788
87,1.99538001,4.51472849,3.43716897,-0.13332468,-1.59216578,9251.510962887647,71.86967,1186.967
88,4.78553442,4.38096859,4.400609,-0.05976578,-4.98631882,18093.627577121737,109.4009,4940.089999999999
89,0.19378039,-2.66455506,-3.59629428,2.32468292,-2.92966924,15607.430015289998,103.534,4353.400000000001
90,1.27586959,-2.7575914,-0.48833891,1.99839577,-2.3728751,13386.485942441604,89.73953,2973.9530000000004
91,0.73356509,-0.68984464,2.90389525,-4.09290577,2.29773847,7028.359782739679,40.1406,-7028.359782739679
92,1.62606769,-2.30354026,3.52276728,-4.4170419,-2.47467778,13126.255579788676,97.08199,3708.199000000001
93,1.6154283,2.45209214,-1.07795859,2.07442074,1.0381785,7132.505873910061,44.79318,-7132.505873910061
94,-4.22646562,0.88062783,-2.86050805,-3.79394738,-0.31593615,11271.250328635757,83.56241,2356.241
95,-0.14449131,-4.87112892,4.46611413,-3.48849112,-4.29614611,21664.78136496899,109.5133,4951.33
96,-2.58714711,4.86026905,0.21233381,1.9715259,1.17067231,7272.5845865067695,45.53601,-7272.5845865067695
97,-2.00289665,-3.89706324,2.10964791,2.60161828,4.43732501,6634.409163411421,29.3119,-6634.409163411421
98,-0.48204648,2.78685103,-2.47339605,-3.40347028,2.78283333,6616.075940937664,44.07988,-6616.075940937664
99,-1.22414132,1.73123284,4.57869039,-4.92094662,-3.64625271,16045.74685023506,107.0721,4707.210000000001
100,1.25087753,-4.96845319,3.92263782,2.79151627,3.27126437,6560.557497885783,32.43269,-6560.557497885783
101,-2.38942453,2.35050282,-4.98057879,-3.87084659,-2.08332245,13060.685184915164,101.0309,4103.09
102,-0.28395541,-4.29897365,4.11638945,-1.02034058,3.49565485,6912.142290375977,33.95122,-6912.142290375977
103,2.67306754,4.34126076,0.13236358,-4.40867989,-1.4563141,9367.549665622064,85.00999,2500.9990000000003
104,3.93433871,-0.36407936,3.54129652,-3.02073504,0.283498,7770.67123004803,58.84345,-7770.67123004803
105,-0.53907707,2.221219,0.72337976,-1.59242964,3.87247899,5930.667579558922,33.55943,-5930.667579558922
106,-3.71997532,-4.25798626,3.42365432,2.96996223,4.96899229,6546.342850804022,28.11009,-6546.342850804022
107,-0.09963486,0.97800396,2.74236857,-4.74736356,-1.90228565,11632.053097579908,91.79456,3179.4560000000006
108,-2.55542166,-2.29574406,-0.71326548,1.00189464,-2.49149151,15479.117820162037,97.03423,3703.4229999999993
109,4.22171689,2.41040505,3.8915351,-0.0071349,-2.34870048,10352.620034926196,84.6862,2468.62
110,0.8611018,3.78928769,3.70280116,4.1949446,2.985059,5397.431160466143,30.42548,-5397.431160466143
111,4.2792944,1.38329811,-4.14044307,-3.25233666,4.00225414,5405.330123616773,39.39237,-5405.330123616773
112,-0.27499198,-3.75701737,2.16931676,2.68671284,-2.90179458,15174.31926490078,95.63391,3563.391
113,-3.98094298,-2.27600706,-4.50099186,3.75219954,-3.76277231,20393.6076349066,107.877,4787.7
114,0.3705887,-1.11704913,-4.92893911,1.09694655,-1.92127261,12542.39101889388,94.15251,3415.2510000000007
115,4.69581485,4.29485318,2.77009682,-3.22521328,-0.06346582,7169.947606323637,59.17662,-7169.947606323637
116,-2.77529454,-3.47372737,-4.51348988,0.74984053,-1.20831923,13680.82796896172,89.59737,2959.737
117,0.80011907,1.44838128,2.68108063,-3.57987992,1.00181869,7575.886036922728,48.85503,-7575.886036922728
118,-3.19827933,2.32788998,-3.0822942,4.11015246,3.98463382,5997.8837728866365,33.38292,-5997.8837728866365
119,1.2925965,-3.84043259,3.65874471,-2.54702989,2.62039651,7157.079414802766,38.7408,-7157.079414802766
120,-1.91439635,-1.55362697,-1.58188251,1.93116682,1.40377228,8628.137169298148,49.20259,-8628.137169298148
121,-2.80963117,4.39373713,-0.70186674,1.86653051,-2.83989854,13232.60558737564,93.07594,3307.594
122,-3.45506815,0.30130525,2.52523401,0.07668171,0.12488638,9643.51131193724,57.62032,-9643.51131193724
123,2.78626821,-0.17259102,4.1496235,1.92019391,-0.40515434,8346.82117857963,60.23783,23.783000000000243
124,-2.66845337,-1.04149762,-1.54502906,1.31577218,0.09477611,10176.980909793305,65.15982,515.9819999999996
125,3.6815612,3.64468452,1.14372124,-1.24044476,0.16672678,7318.192325965614,54.95207,-7318.192325965614
126,-2.61842374,-1.21078522,1.93942789,2.23624239,2.35681495,7544.686543721057,36.096,-7544.686543721057
127,-1.88759429,3.04160214,-4.58875343,1.5459619,4.03764087,5904.7282369816685,34.0869,-5904.7282369816685
128,3.75099578,-3.23844712,1.05608289,3.9295738,1.22879831,7394.166639783672,41.99073,-7394.166639783672
129,2.39790916,1.61015675,1.42444227,4.03649597,1.4402627,6556.206189806542,38.58479,-6556.206189806542
130,1.19828931,1.01682126,-3.48300138,-2.21028174,-3.49820405,15781.542478319769,104.6363,4463.630000000001
131,-0.31641655,-1.48262784,1.30153893,2.90784763,3.10138136,6629.918010019622,32.03646,-6629.918010019622
132,-2.54422766,-4.61132036,-4.03034871,3.38522252,-4.0768675,23195.50866937354,106.1672,4616.719999999999
133,1.71892309,3.43458617,-1.50984752,-3.45297807,-3.61207284,14782.61512455547,102.4701,4247.01
134,-4.96834022,1.10857912,-4.19739345,4.98438945,-4.48709369,21690.628641732957,110.4636,5046.36
135,-1.97060725,-2.92376099,2.48210695,-4.45261658,2.70757578,7986.774111748288,40.27184,-7986.774111748288
136,-3.02986328,4.08586249,2.41380032,4.93170702,-0.72605712,8831.093480169044,64.48285,448.2849999999999
137,3.91567876,-4.54940652,3.32103745,4.06174944,2.00228553,6756.908429039282,38.00482,-6756.908429039282
138,-3.6586076,-1.45607473,4.10976909,3.35610384,1.76141889,7833.855452679586,43.37361,-7833.855452679586
139,-4.76476322,1.63782608,-1.88825079,-2.76577272,-2.60876404,15707.339846909032,101.59,4159.0
140,-2.88710746,-3.55875012,-0.64291035,-4.32321472,-0.79967868,13268.79271243339,82.29008,2229.0080000000003
141,-4.44021079,0.06719304,4.9887948,-0.8455199,3.85499151,6674.441144341007,30.74827,-6674.441144341007
142,2.26759895,-4.25088325,-2.92715078,-4.79589234,2.40128286,7934.2058355518575,50.66941,-7934.2058355518575
143,4.06313516,-1.37045713,-1.85899771,-3.41488841,4.99699221,5400.569306819643,33.89782,-5400.569306819643
144,-3.42278503,-0.71905063,1.83737662,-3.75796218,4.31413517,6889.277762292567,34.08581,-6889.277762292567
145,1.24422839,-1.56876894,-3.39025266,-1.9990852,-4.35196763,21062.95279685138,110.7906,5079.06
146,2.66907375,4.24504169,-0.84845898,1.25056815,4.28804148,4905.773803382465,30.42532,-4905.773803382465
147,-2.8322717,-0.07269875,0.45121072,3.04032241,-3.25284954,15998.287557927131,99.0283,3902.83
148,-2.11564381,-1.78405939,-3.40263581,1.20920407,-4.54000583,24178.60100404796,111.0671,5106.71
149,-1.13709386,-3.71361521,-0.61239688,3.01074311,-2.25868804,14375.878221373936,90.45071,3045.071
150,0.67318563,3.27796926,0.87167,-4.804127,-1.26011891,9849.3222841579,84.63,2462.9999999999995
151,3.83830796,1.85115269,-1.70643709,-3.9732844,-2.60107662,11871.47359136792,100.4078,4040.7799999999993
152,-4.42222979,-1.02815425,-4.41533361,1.65797815,-3.91609716,21412.59176194908,105.8028,4580.280000000001
153,4.38405416,-3.27209583,0.85570828,-1.43172207,4.13074664,5838.086546048773,31.89131,-5838.086546048773
154,-0.04269615,-4.22630259,1.73863405,-0.68691014,1.0453571,9099.41577580573,54.29248,-9099.41577580573
155,-0.00485771,-0.26967806,4.33588362,-2.86785988,-1.33685853,10675.345325613103,83.66894,2366.8940000000007
156,2.79663558,-3.29448964,-4.07127818,4.72721052,1.30431889,7795.006940566144,50.20314,-7795.006940566144
157,-1.62552889,-0.27914964,-0.88467182,-4.87249038,-3.1479209,16662.925352506747,106.4415,4644.150000000001
158,-4.01332473,-2.46494736,3.70738168,0.03086187,4.18169831,6997.764114397332,30.83835,-6997.764114397332
159,-3.86493252,2.10345793,-4.70597675,-4.02012826,-4.64356016,24315.083768487937,113.7481,5374.81
160,3.37429351,0.37871358,-2.61253786,3.85103901,-0.95288969,9132.040894197547,70.08805,1008.8049999999996
161,1.67089022,3.93812464,3.22218769,-0.39076117,3.93717636,5115.813468293478,29.8983,-5115.813468293478
162,4.42219652,-2.19562792,2.38283398,2.73086741,2.28641452,6317.292282144924,34.58808,-6317.292282144924
163,3.01073839,-1.59690757,1.21192104,-1.94008515,-1.18393065,10290.599057756934,78.01991,1801.9909999999995
164,-4.88117054,1.64210871,2.63059381,-3.15269901,-4.42427132,22589.320934559324,108.1615,4816.150000000001
165,2.84246028,-4.41129787,-4.22860974,3.80835734,-4.47729218,21459.715186217672,110.0631,5006.31
166,-0.29053219,-3.38139387,3.73840673,1.8738247,3.14720207,6781.173502647334,32.72257,-6781.173502647334
167,2.16998752,2.01337608,-4.96894541,1.17631913,-4.69191241,19710.69681865215,111.0786,5107.86
168,2.8245929,0.09682537,4.23090084,-2.3474089,4.58237454,5164.102816423416,29.65689,-5164.102816423416
169,-1.34696233,4.37203811,-1.13578321,-2.91158706,3.39321221,6073.733950716966,38.19905,-6073.733950716966
170,-4.14211167,-0.49886435,-2.80991975,-2.76987776,4.32640946,7350.205321517381,39.80296,-7350.205321517381
171,-1.09866875,-2.98662152,1.7059101,-0.42601936,0.671328,9449.943777640676,58.22102,-9449.943777640676
172,-4.90982752,-4.21569844,-0.90909415,-1.57424627,-4.68410799,31458.13606439082,112.7045,5270.45
173,-2.10611341,1.09620834,0.55866441,4.53600862,0.34171152,8412.022698954952,59.8915,-8412.022698954952
174,1.92416161,-3.04440128,0.02654065,1.13495443,1.57501578,7838.288989553163,44.1643,-7838.288989553163
175,-0.3829323,-2.76035688,-3.56841541,-4.91094113,1.41284551,9184.98804905442,59.32652,-9184.98804905442
176,-4.7990646,-3.21784112,4.30552877,2.52260007,-0.25778258,10850.445111795643,65.25304,525.3039999999999
177,-4.20680019,-4.38138315,-2.09732586,0.13689306,0.85569716,11472.390285747051,56.93064,-11472.390285747051
178,-4.78415459,4.43906024,2.02116996,-4.6371884,1.88715899,7610.85791676239,44.05437,-7610.85791676239
179,0.40661977,-1.6399488,-0.06864904,-4.22190621,4.45453439,6302.117760843444,35.31352,-6302.117760843444
180,-2.28536287,-4.73907691,2.13636538,3.35004301,-0.62653608,11380.95592981981,69.19878,919.878
181,1.76140312,2.71500143,2.87313087,3.34030381,2.02263122,6061.888892753843,34.13636,-6061.888892753843
182,0.21565176,0.68828059,-0.8229074,0.74041009,3.16106069,6407.593891032699,35.22303,-6407.593891032699
183,-0.87721392,-0.46108581,-3.53445456,-2.78149782,1.26659649,8685.623097169622,56.58361,-8685.623097169622
184,-3.07889689,-1.34945881,4.6264348,-3.85058199,-1.0598502,11672.228436828096,85.82145,2582.145
185,-4.23365298,-0.90134587,0.37968545,3.40694211,1.47768775,8540.5689216925,48.81466,-8540.5689216925
186,-1.75419504,-4.05522055,-0.31390962,4.16899631,-1.14053301,12092.90772075871,75.85176,1585.176
187,-4.87524738,2.10775235,3.84637318,-3.30178483,2.09259842,7807.249263386796,41.99077,-7807.249263386796
188,1.38710084,3.49492259,-0.99646127,-2.18500341,-2.56724286,11962.857762188803,99.5712,3957.12
189,4.46542993,-1.40476061,-3.67679898,1.24181671,2.21825768,6660.675357465136,41.32795,-6660.675357465136
190,-4.1481001,-3.13421458,0.71441892,1.43616002,0.72840173,10350.380128550469,54.87101,-10350.380128550469
191,-0.04986351,-4.36995801,4.67439645,-1.27761525,-3.57151017,17545.266044480213,106.2269,4622.6900000000005
192,4.55837253,1.67352497,-0.56233185,2.61093934,3.73879158,5160.33991969706,30.91977,-5160.33991969706
193,4.85803985,2.1704182,2.72433891,1.28051324,-4.1208051,14933.687541968948,104.4692,4446.92
194,-4.45265753,-2.51026621,-1.78880677,1.83651569,4.82285669,7146.884928006647,31.46302,-7146.884928006647
195,-3.28729134,0.71822147,-4.72816808,-2.14044352,0.55251135,9795.635492697982,68.13428,813.4280000000003
196,1.99124731,2.43305786,-1.61131759,4.70611395,-3.40219892,13428.434180922392,100.7644,4076.44
197,-3.24736912,0.37511478,-0.44162106,2.15180653,-4.36884797,21341.75734342993,108.8676,4886.759999999999
198,-4.85197528,3.36312955,-2.88348803,4.01496322,-0.20287711,9283.959097001783,67.80653,780.6529999999996
199,2.40994957,-3.98678746,4.25470172,1.35977238,4.53761303,5631.631170308076,29.18107,-5631.631170308076
200,2.16238945,-4.57369995,1.03779159,-0.98645751,3.80150927,6647.725804227417,33.77245,-6647.725804227417
201,-3.91764732,3.89721853,-2.04014398,-0.31424534,1.36960978,7959.6249574375315,45.14592,-7959.6249574375315
202,-2.2222662,3.52412569,2.78728286,1.48881902,0.25746919,8155.097649418737,53.79539,-8155.097649418737
203,-3.58883695,-2.22620448,-1.1157753,2.33367931,4.02374701,7204.426697679356,32.56316,-7204.426697679356
204,-2.85308999,-1.8801531,0.83449126,0.93486033,-4.25337032,22135.90859441252,107.2508,4725.08
205,-1.2170164,-1.85957897,-1.02092803,3.43841512,4.39530258,6284.045481024262,30.20311,-6284.045481024262
206,-1.06509511,-1.41697356,-2.74744266,2.64893172,1.6565967,8120.644725214479,45.97592,-8120.644725214479
207,-1.00012475,0.01906501,-0.8676503,-1.97207776,-2.28540111,13570.47702572149,97.80611,3780.611
208,1.82330439,-3.0185135,1.61523636,0.45553198,4.21562692,6070.071155217417,30.541,-6070.071155217417
209,0.15549431,0.45481326,4.81599431,-2.85305654,-4.9456434,22390.168976807432,112.0178,5201.78
210,-1.85510681,-4.76851347,2.33650978,0.87704698,0.73792312,9872.975886428732,54.6812,-9872.975886428732
211,3.55515679,0.16299016,-0.22002713,-1.79009009,-4.22091018,17551.708059084267,107.8673,4786.73
212,2.15977259,2.92997543,-0.95730111,3.17018085,4.81241702,4840.27363094634,28.29457,-4840.27363094634
213,1.75883052,4.42443263,-0.19363196,2.38179461,0.34723659,7230.434473031206,53.21756,-7230.434473031206
214,0.83436669,-0.83777068,-3.32023941,4.3836071,-3.33274638,15159.40373021596,103.6846,4368.46
215,-4.56834786,-3.62299985,2.91118917,2.70532179,3.41450904,7613.221315980584,33.39037,-7613.221315980584
216,4.0222269,1.98403993,0.81281975,-0.27372081,-3.95443145,15148.757590475176,103.4206,4342.06
217,2.80005037,1.56561882,-1.72050592,0.15335108,-3.83931277,15642.066348314696,105.3778,4537.78
218,-1.21488128,-4.90062356,-1.34026793,-4.78658544,4.69183316,7499.0648197861665,36.76618,-7499.0648197861665
219,-2.71293102,4.1271141,1.00775048,2.40640295,-2.70831484,12699.878602244182,92.51695,3251.6949999999997
220,-4.38628285,0.72046122,2.59732604,0.62206836,-2.01931069,13162.567917837832,87.74363,2774.3629999999994
221,3.54462685,3.20450397,-0.49898261,3.32767517,1.94961918,5950.334669875186,35.78114,-5950.334669875186
222,4.20767617,0.33067985,-3.87218692,2.3070794,-4.73177979,19571.79664021148,111.0782,5107.82
223,-2.12787943,-2.10139076,0.11030012,4.85177674,1.62241834,8034.084662287492,47.23167,-8034.084662287492
224,-4.58582672,-4.56627749,-4.63099014,-4.73928416,2.94310815,10238.917637313334,52.4283,-10238.917637313334
225,-2.92188361,-2.23516111,-4.43802959,-0.14050692,1.61118851,9400.599729009384,53.71806,-9400.599729009384
226,-3.79433684,2.47156944,0.30540646,2.10540085,3.07758743,6657.5235184278135,34.52134,-6657.5235184278135
227,-2.34621499,-3.09310826,-0.38435565,-0.93652364,-0.29041028,11586.17721548244,68.81654,881.6540000000003
228,0.62436037,-1.19342158,-0.3109803,-0.46431464,2.07949472,7477.568954682309,40.88531,-7477.568954682309
229,-1.60970616,1.55517745,-2.30460632,4.3341883,1.66734261,7257.076187965597,45.70373,-7257.076187965597
230,1.14187704,3.68339628,4.16807281,2.19011927,1.7943095,6140.62400783958,35.70432,-6140.62400783958
231,-3.90101669,-3.19893878,1.75250919,4.35801318,2.90472269,7597.866128542957,36.36914,-7597.866128542957
232,-0.63212461,-2.33727275,1.08614287,-0.35156679,2.29018836,7759.319557643466,39.24519,-7759.319557643466
233,3.16128671,-2.22249227,0.43361466,-0.56045062,4.49928113,5708.7926762912375,31.03711,-5708.7926762912375
234,-4.74812317,-2.63899889,0.10277819,0.71502963,-4.883486,29515.913744155638,112.219,5221.9
235,4.09285487,0.52060228,3.81197976,0.37543188,-1.30371821,9158.133524917972,69.0142,901.4200000000004
236,2.90686966,1.06869774,-4.34801237,3.1301379,2.3218567,6284.493509709475,38.24171,-6284.493509709475
237,1.80329884,3.00027434,2.27958545,-4.76529581,1.37709345,6822.443653676266,44.23428,-6822.443653676266
238,2.44385665,4.04882717,2.85759983,-2.4739135,0.43409645,7173.771113618618,55.05111,-7173.771113618618
239,4.34594044,1.97398275,2.92989337,2.75658791,-2.1283899,9923.303762161451,82.22604,2222.604
240,-2.76198184,-1.69486621,1.97560094,1.02335872,-2.87106919,15769.6449035751,94.85587,3485.5869999999995
241,3.388171,0.13270401,-0.3291018,4.61760442,-1.40333002,9579.73749329915,71.16331,1116.3309999999997
242,3.31744919,3.1804535,2.22030652,4.52583022,1.84128846,5842.741808095912,34.92907,-5842.741808095912
243,0.83059273,3.23632172,0.95665855,-2.35850653,1.02563664,7289.784630858871,48.20526,-7289.784630858871
244,1.57902774,0.32226393,2.60968649,0.85982627,-0.73441366,9189.572997661078,62.89228,289.22799999999995
245,-3.32531359,3.06666354,-4.12958532,3.05853385,-1.05264614,10342.03332513378,86.77882,2677.882
246,-4.55449085,2.9896606,0.9272143,0.81503856,0.9662009,8388.276826153786,49.53556,-8388.276826153786
247,-4.88961618,0.62668498,2.35748595,4.51929296,-3.7102877,17292.798806264702,101.8474,4184.74
248,0.64715115,-0.25205719,-1.8789268,4.65333463,0.45753595,8197.771068286791,61.23512,123.5120000000002
249,4.00601309,3.40561667,0.45728251,-2.56081848,-3.50664006,13359.356513547456,99.5476,3954.76
250,1.07758726,-1.23987495,4.59961698,2.64682991,1.54666255,7026.648676729761,40.70005,-7026.648676729761
251,-2.8655247,3.7295086,1.8439033,-2.40207403,-1.23340315,10590.208809252805,79.60484,1960.4839999999997
